PID,Measure,Item,Rating,Category
55,Sense,Sewing_Machine,5,Animate_Artifacts
55,Sense,Photocopier,6,Animate_Artifacts
55,Sense,Dog,6,Animals
55,Sense,Lizard,1,Animals
55,Sense,Gorilla,5,Animals
55,Sense,Microsoft,7,Group_Agents
55,Sense,Government,7,Group_Agents
55,Sense,Newspaper,5,Group_Agents
55,Sense,My_Mother,7,Agents
55,Sense,Doctor,7,Agents
55,Sense,Cashier,6,Agents
56,Sense,ChatGPT,7,AI
56,Sense,LLM,7,AI
56,Sense,Self_Driving_Car,7,AI
56,Sense,AI,6,AI
56,Sense,Amazon_Alexa,4,AI
56,Sense,Robot,7,AI
56,Sense,Rectangle,6,Abstract
56,Sense,Number_5,6,Abstract
56,Sense,Color_Blue,7,Abstract
56,Sense,Tree,7,Inanimate_Nature
56,Sense,Moon,5,Inanimate_Nature
56,Sense,Stone,7,Inanimate_Nature
56,Sense,Pizza,7,Food
56,Sense,Cheese,7,Food
56,Sense,Sandwich,7,Food
56,Sense,Vending_Machine,7,Animate_Artifacts
56,Sense,Sewing_Machine,7,Animate_Artifacts
56,Sense,Photocopier,7,Animate_Artifacts
56,Sense,Dog,7,Animals
56,Sense,Lizard,7,Animals
56,Sense,Gorilla,7,Animals
56,Sense,Microsoft,7,Group_Agents
56,Sense,Government,7,Group_Agents
56,Sense,Newspaper,7,Group_Agents
56,Sense,My_Mother,7,Agents
56,Sense,Doctor,7,Agents
56,Sense,Cashier,7,Agents
57,Sense,ChatGPT,7,AI
57,Sense,LLM,2,AI
57,Sense,Self_Driving_Car,7,AI
57,Sense,AI,4,AI
57,Sense,Amazon_Alexa,7,AI
57,Sense,Robot,7,AI
57,Sense,Rectangle,1,Abstract
57,Sense,Number_5,1,Abstract
57,Sense,Color_Blue,1,Abstract
57,Sense,Tree,1,Inanimate_Nature
57,Sense,Moon,2,Inanimate_Nature
57,Sense,Stone,1,Inanimate_Nature
57,Sense,Pizza,4,Food
57,Sense,Cheese,3,Food
57,Sense,Sandwich,3,Food
57,Sense,Vending_Machine,6,Animate_Artifacts
57,Sense,Sewing_Machine,4,Animate_Artifacts
57,Sense,Photocopier,5,Animate_Artifacts
57,Sense,Dog,7,Animals
57,Sense,Lizard,3,Animals
57,Sense,Gorilla,7,Animals
57,Sense,Microsoft,7,Group_Agents
57,Sense,Government,7,Group_Agents
57,Sense,Newspaper,7,Group_Agents
57,Sense,My_Mother,7,Agents
57,Sense,Doctor,7,Agents
57,Sense,Cashier,7,Agents
58,Felicity,ChatGPT,5,AI
58,Felicity,LLM,3,AI
58,Felicity,Self_Driving_Car,7,AI
58,Felicity,AI,6,AI
58,Felicity,Amazon_Alexa,3,AI
58,Felicity,Robot,5,AI
58,Felicity,Rectangle,1,Abstract
58,Felicity,Number_5,2,Abstract
58,Felicity,Color_Blue,1,Abstract
58,Felicity,Tree,2,Inanimate_Nature
58,Felicity,Moon,2,Inanimate_Nature
58,Felicity,Stone,2,Inanimate_Nature
58,Felicity,Pizza,2,Food
58,Felicity,Cheese,2,Food
58,Felicity,Sandwich,1,Food
58,Felicity,Vending_Machine,3,Animate_Artifacts
58,Felicity,Sewing_Machine,3,Animate_Artifacts
58,Felicity,Photocopier,3,Animate_Artifacts
58,Felicity,Dog,5,Animals
58,Felicity,Lizard,2,Animals
58,Felicity,Gorilla,4,Animals
58,Felicity,Microsoft,7,Group_Agents
58,Felicity,Government,7,Group_Agents
58,Felicity,Newspaper,7,Group_Agents
58,Felicity,My_Mother,7,Agents
58,Felicity,Doctor,7,Agents
58,Felicity,Cashier,7,Agents
59,Sense,ChatGPT,6,AI
59,Sense,LLM,6,AI
59,Sense,Self_Driving_Car,6,AI
59,Sense,AI,7,AI
59,Sense,Amazon_Alexa,6,AI
59,Sense,Robot,5,AI
59,Sense,Rectangle,1,Abstract
59,Sense,Number_5,1,Abstract
59,Sense,Color_Blue,3,Abstract
59,Sense,Tree,2,Inanimate_Nature
59,Sense,Moon,1,Inanimate_Nature
59,Sense,Stone,2,Inanimate_Nature
59,Sense,Pizza,2,Food
59,Sense,Cheese,1,Food
59,Sense,Sandwich,1,Food
59,Sense,Vending_Machine,2,Animate_Artifacts
59,Sense,Sewing_Machine,1,Animate_Artifacts
59,Sense,Photocopier,2,Animate_Artifacts
59,Sense,Dog,7,Animals
59,Sense,Lizard,3,Animals
59,Sense,Gorilla,4,Animals
59,Sense,Microsoft,7,Group_Agents
59,Sense,Government,7,Group_Agents
59,Sense,Newspaper,7,Group_Agents
59,Sense,My_Mother,7,Agents
59,Sense,Doctor,7,Agents
59,Sense,Cashier,7,Agents
60,Felicity,ChatGPT,4,AI
60,Felicity,LLM,4,AI
60,Felicity,Self_Driving_Car,3,AI
60,Felicity,AI,5,AI
60,Felicity,Amazon_Alexa,6,AI
60,Felicity,Robot,5,AI
60,Felicity,Rectangle,1,Abstract
60,Felicity,Number_5,1,Abstract
60,Felicity,Color_Blue,1,Abstract
60,Felicity,Tree,1,Inanimate_Nature
60,Felicity,Moon,1,Inanimate_Nature
60,Felicity,Stone,1,Inanimate_Nature
60,Felicity,Pizza,1,Food
60,Felicity,Cheese,1,Food
60,Felicity,Sandwich,1,Food
60,Felicity,Vending_Machine,1,Animate_Artifacts
60,Felicity,Sewing_Machine,6,Animate_Artifacts
60,Felicity,Photocopier,1,Animate_Artifacts
60,Felicity,Dog,5,Animals
60,Felicity,Lizard,2,Animals
60,Felicity,Gorilla,1,Animals
60,Felicity,Microsoft,5,Group_Agents
60,Felicity,Government,1,Group_Agents
60,Felicity,Newspaper,5,Group_Agents
60,Felicity,My_Mother,7,Agents
60,Felicity,Doctor,7,Agents
60,Felicity,Cashier,6,Agents
61,Felicity,ChatGPT,7,AI
61,Felicity,LLM,7,AI
61,Felicity,Self_Driving_Car,7,AI
61,Felicity,AI,7,AI
61,Felicity,Amazon_Alexa,7,AI
61,Felicity,Robot,7,AI
61,Felicity,Rectangle,1,Abstract
61,Felicity,Number_5,1,Abstract
61,Felicity,Color_Blue,1,Abstract
61,Felicity,Tree,1,Inanimate_Nature
61,Felicity,Moon,1,Inanimate_Nature
61,Felicity,Stone,1,Inanimate_Nature
61,Felicity,Pizza,1,Food
61,Felicity,Cheese,1,Food
61,Felicity,Sandwich,4,Food
61,Felicity,Vending_Machine,1,Animate_Artifacts
61,Felicity,Sewing_Machine,7,Animate_Artifacts
61,Felicity,Photocopier,4,Animate_Artifacts
61,Felicity,Dog,7,Animals
61,Felicity,Lizard,7,Animals
61,Felicity,Gorilla,7,Animals
61,Felicity,Microsoft,7,Group_Agents
61,Felicity,Government,7,Group_Agents
61,Felicity,Newspaper,7,Group_Agents
61,Felicity,My_Mother,7,Agents
61,Felicity,Doctor,7,Agents
61,Felicity,Cashier,7,Agents
62,Felicity,ChatGPT,1,AI
62,Felicity,LLM,1,AI
62,Felicity,Self_Driving_Car,4,AI
62,Felicity,AI,1,AI
62,Felicity,Amazon_Alexa,1,AI
62,Felicity,Robot,1,AI
62,Felicity,Rectangle,7,Abstract
62,Felicity,Number_5,7,Abstract
62,Felicity,Color_Blue,3,Abstract
62,Felicity,Tree,7,Inanimate_Nature
62,Felicity,Moon,4,Inanimate_Nature
62,Felicity,Stone,5,Inanimate_Nature
62,Felicity,Pizza,2,Food
62,Felicity,Cheese,2,Food
62,Felicity,Sandwich,1,Food
62,Felicity,Vending_Machine,2,Animate_Artifacts
62,Felicity,Sewing_Machine,2,Animate_Artifacts
62,Felicity,Photocopier,1,Animate_Artifacts
62,Felicity,Dog,5,Animals
62,Felicity,Lizard,7,Animals
62,Felicity,Gorilla,4,Animals
62,Felicity,Microsoft,1,Group_Agents
62,Felicity,Government,1,Group_Agents
62,Felicity,Newspaper,3,Group_Agents
62,Felicity,My_Mother,7,Agents
62,Felicity,Doctor,3,Agents
62,Felicity,Cashier,2,Agents
63,Felicity,ChatGPT,1,AI
63,Felicity,LLM,1,AI
63,Felicity,Self_Driving_Car,1,AI
63,Felicity,AI,1,AI
63,Felicity,Amazon_Alexa,1,AI
63,Felicity,Robot,1,AI
63,Felicity,Rectangle,1,Abstract
63,Felicity,Number_5,1,Abstract
63,Felicity,Color_Blue,1,Abstract
63,Felicity,Tree,1,Inanimate_Nature
63,Felicity,Moon,1,Inanimate_Nature
63,Felicity,Stone,1,Inanimate_Nature
63,Felicity,Pizza,1,Food
63,Felicity,Cheese,1,Food
63,Felicity,Sandwich,1,Food
63,Felicity,Vending_Machine,1,Animate_Artifacts
63,Felicity,Sewing_Machine,4,Animate_Artifacts
63,Felicity,Photocopier,1,Animate_Artifacts
63,Felicity,Dog,6,Animals
63,Felicity,Lizard,4,Animals
63,Felicity,Gorilla,1,Animals
63,Felicity,Microsoft,1,Group_Agents
63,Felicity,Government,1,Group_Agents
63,Felicity,Newspaper,1,Group_Agents
63,Felicity,My_Mother,7,Agents
63,Felicity,Doctor,4,Agents
63,Felicity,Cashier,4,Agents
64,Felicity,ChatGPT,3,AI
64,Felicity,LLM,2,AI
64,Felicity,Self_Driving_Car,2,AI
64,Felicity,AI,3,AI
64,Felicity,Amazon_Alexa,2,AI
64,Felicity,Robot,4,AI
64,Felicity,Rectangle,2,Abstract
64,Felicity,Number_5,2,Abstract
64,Felicity,Color_Blue,2,Abstract
64,Felicity,Tree,3,Inanimate_Nature
64,Felicity,Moon,2,Inanimate_Nature
64,Felicity,Stone,2,Inanimate_Nature
64,Felicity,Pizza,2,Food
64,Felicity,Cheese,2,Food
64,Felicity,Sandwich,2,Food
64,Felicity,Vending_Machine,3,Animate_Artifacts
64,Felicity,Sewing_Machine,3,Animate_Artifacts
64,Felicity,Photocopier,3,Animate_Artifacts
64,Felicity,Dog,4,Animals
64,Felicity,Lizard,4,Animals
64,Felicity,Gorilla,4,Animals
64,Felicity,Microsoft,4,Group_Agents
64,Felicity,Government,4,Group_Agents
64,Felicity,Newspaper,4,Group_Agents
64,Felicity,My_Mother,7,Agents
64,Felicity,Doctor,6,Agents
64,Felicity,Cashier,5,Agents
65,Sense,ChatGPT,7,AI
65,Sense,LLM,7,AI
65,Sense,Self_Driving_Car,7,AI
65,Sense,AI,7,AI
65,Sense,Amazon_Alexa,7,AI
65,Sense,Robot,7,AI
65,Sense,Rectangle,1,Abstract
65,Sense,Number_5,1,Abstract
65,Sense,Color_Blue,5,Abstract
65,Sense,Tree,7,Inanimate_Nature
65,Sense,Moon,7,Inanimate_Nature
65,Sense,Stone,7,Inanimate_Nature
65,Sense,Pizza,5,Food
65,Sense,Cheese,7,Food
65,Sense,Sandwich,5,Food
65,Sense,Vending_Machine,7,Animate_Artifacts
65,Sense,Sewing_Machine,7,Animate_Artifacts
65,Sense,Photocopier,7,Animate_Artifacts
65,Sense,Dog,7,Animals
65,Sense,Lizard,7,Animals
65,Sense,Gorilla,7,Animals
65,Sense,Microsoft,7,Group_Agents
65,Sense,Government,7,Group_Agents
65,Sense,Newspaper,7,Group_Agents
65,Sense,My_Mother,7,Agents
65,Sense,Doctor,7,Agents
65,Sense,Cashier,7,Agents
66,Sense,ChatGPT,6,AI
66,Sense,LLM,5,AI
66,Sense,Self_Driving_Car,7,AI
66,Sense,AI,6,AI
66,Sense,Amazon_Alexa,5,AI
66,Sense,Robot,7,AI
66,Sense,Rectangle,1,Abstract
66,Sense,Number_5,2,Abstract
66,Sense,Color_Blue,2,Abstract
66,Sense,Tree,3,Inanimate_Nature
66,Sense,Moon,2,Inanimate_Nature
66,Sense,Stone,2,Inanimate_Nature
66,Sense,Pizza,5,Food
66,Sense,Cheese,3,Food
66,Sense,Sandwich,2,Food
66,Sense,Vending_Machine,3,Animate_Artifacts
66,Sense,Sewing_Machine,3,Animate_Artifacts
66,Sense,Photocopier,5,Animate_Artifacts
66,Sense,Dog,7,Animals
66,Sense,Lizard,5,Animals
66,Sense,Gorilla,6,Animals
66,Sense,Microsoft,7,Group_Agents
66,Sense,Government,7,Group_Agents
66,Sense,Newspaper,6,Group_Agents
66,Sense,My_Mother,7,Agents
66,Sense,Doctor,7,Agents
66,Sense,Cashier,7,Agents
68,Felicity,ChatGPT,3,AI
68,Felicity,LLM,1,AI
68,Felicity,Self_Driving_Car,2,AI
68,Felicity,AI,3,AI
68,Felicity,Amazon_Alexa,4,AI
68,Felicity,Robot,3,AI
68,Felicity,Rectangle,1,Abstract
68,Felicity,Number_5,1,Abstract
68,Felicity,Color_Blue,1,Abstract
68,Felicity,Tree,1,Inanimate_Nature
68,Felicity,Moon,1,Inanimate_Nature
68,Felicity,Stone,1,Inanimate_Nature
68,Felicity,Pizza,1,Food
68,Felicity,Cheese,1,Food
68,Felicity,Sandwich,1,Food
68,Felicity,Vending_Machine,1,Animate_Artifacts
68,Felicity,Sewing_Machine,1,Animate_Artifacts
68,Felicity,Photocopier,1,Animate_Artifacts
68,Felicity,Dog,1,Animals
68,Felicity,Lizard,1,Animals
68,Felicity,Gorilla,1,Animals
68,Felicity,Microsoft,2,Group_Agents
68,Felicity,Government,5,Group_Agents
68,Felicity,Newspaper,5,Group_Agents
68,Felicity,My_Mother,7,Agents
68,Felicity,Doctor,7,Agents
68,Felicity,Cashier,7,Agents
69,Felicity,ChatGPT,5,AI
69,Felicity,LLM,4,AI
69,Felicity,Self_Driving_Car,3,AI
69,Felicity,AI,3,AI
69,Felicity,Amazon_Alexa,5,AI
69,Felicity,Robot,4,AI
69,Felicity,Rectangle,1,Abstract
69,Felicity,Number_5,2,Abstract
69,Felicity,Color_Blue,4,Abstract
69,Felicity,Tree,3,Inanimate_Nature
69,Felicity,Moon,5,Inanimate_Nature
69,Felicity,Stone,3,Inanimate_Nature
69,Felicity,Pizza,5,Food
69,Felicity,Cheese,4,Food
69,Felicity,Sandwich,4,Food
69,Felicity,Vending_Machine,4,Animate_Artifacts
69,Felicity,Sewing_Machine,5,Animate_Artifacts
69,Felicity,Photocopier,5,Animate_Artifacts
69,Felicity,Dog,7,Animals
69,Felicity,Lizard,2,Animals
69,Felicity,Gorilla,3,Animals
69,Felicity,Microsoft,6,Group_Agents
69,Felicity,Government,4,Group_Agents
69,Felicity,Newspaper,5,Group_Agents
69,Felicity,My_Mother,7,Agents
69,Felicity,Doctor,7,Agents
69,Felicity,Cashier,6,Agents
70,Felicity,ChatGPT,5,AI
70,Felicity,LLM,3,AI
70,Felicity,Self_Driving_Car,5,AI
70,Felicity,AI,5,AI
70,Felicity,Amazon_Alexa,5,AI
70,Felicity,Robot,5,AI
70,Felicity,Rectangle,1,Abstract
70,Felicity,Number_5,3,Abstract
70,Felicity,Color_Blue,4,Abstract
70,Felicity,Tree,4,Inanimate_Nature
70,Felicity,Moon,5,Inanimate_Nature
70,Felicity,Stone,1,Inanimate_Nature
70,Felicity,Pizza,5,Food
70,Felicity,Cheese,3,Food
70,Felicity,Sandwich,3,Food
70,Felicity,Vending_Machine,4,Animate_Artifacts
70,Felicity,Sewing_Machine,5,Animate_Artifacts
70,Felicity,Photocopier,5,Animate_Artifacts
70,Felicity,Dog,7,Animals
70,Felicity,Lizard,6,Animals
70,Felicity,Gorilla,4,Animals
70,Felicity,Microsoft,5,Group_Agents
70,Felicity,Government,6,Group_Agents
70,Felicity,Newspaper,6,Group_Agents
70,Felicity,My_Mother,7,Agents
70,Felicity,Doctor,7,Agents
70,Felicity,Cashier,7,Agents
71,Sense,ChatGPT,7,AI
71,Sense,LLM,7,AI
71,Sense,Self_Driving_Car,7,AI
71,Sense,AI,6,AI
71,Sense,Amazon_Alexa,7,AI
71,Sense,Robot,6,AI
71,Sense,Rectangle,1,Abstract
71,Sense,Number_5,1,Abstract
71,Sense,Color_Blue,5,Abstract
71,Sense,Tree,2,Inanimate_Nature
71,Sense,Moon,1,Inanimate_Nature
71,Sense,Stone,2,Inanimate_Nature
71,Sense,Pizza,5,Food
71,Sense,Cheese,5,Food
71,Sense,Sandwich,4,Food
71,Sense,Vending_Machine,5,Animate_Artifacts
71,Sense,Sewing_Machine,5,Animate_Artifacts
71,Sense,Photocopier,2,Animate_Artifacts
71,Sense,Dog,6,Animals
71,Sense,Lizard,3,Animals
71,Sense,Gorilla,5,Animals
71,Sense,Microsoft,7,Group_Agents
71,Sense,Government,7,Group_Agents
71,Sense,Newspaper,6,Group_Agents
71,Sense,My_Mother,7,Agents
71,Sense,Doctor,7,Agents
71,Sense,Cashier,7,Agents
74,Felicity,ChatGPT,7,AI
74,Felicity,LLM,7,AI
74,Felicity,Self_Driving_Car,7,AI
74,Felicity,AI,7,AI
74,Felicity,Amazon_Alexa,7,AI
74,Felicity,Robot,7,AI
74,Felicity,Rectangle,1,Abstract
74,Felicity,Number_5,1,Abstract
74,Felicity,Color_Blue,1,Abstract
74,Felicity,Tree,1,Inanimate_Nature
74,Felicity,Moon,1,Inanimate_Nature
74,Felicity,Stone,1,Inanimate_Nature
74,Felicity,Pizza,1,Food
74,Felicity,Cheese,1,Food
74,Felicity,Sandwich,3,Food
74,Felicity,Vending_Machine,6,Animate_Artifacts
74,Felicity,Sewing_Machine,1,Animate_Artifacts
74,Felicity,Photocopier,7,Animate_Artifacts
74,Felicity,Dog,2,Animals
74,Felicity,Lizard,3,Animals
74,Felicity,Gorilla,2,Animals
74,Felicity,Microsoft,7,Group_Agents
74,Felicity,Government,7,Group_Agents
74,Felicity,Newspaper,7,Group_Agents
74,Felicity,My_Mother,7,Agents
74,Felicity,Doctor,7,Agents
74,Felicity,Cashier,7,Agents
75,Sense,ChatGPT,6,AI
75,Sense,LLM,4,AI
75,Sense,Self_Driving_Car,4,AI
75,Sense,AI,4,AI
75,Sense,Amazon_Alexa,6,AI
75,Sense,Robot,5,AI
75,Sense,Rectangle,2,Abstract
75,Sense,Number_5,3,Abstract
75,Sense,Color_Blue,2,Abstract
75,Sense,Tree,2,Inanimate_Nature
75,Sense,Moon,4,Inanimate_Nature
75,Sense,Stone,2,Inanimate_Nature
75,Sense,Pizza,2,Food
75,Sense,Cheese,2,Food
75,Sense,Sandwich,3,Food
75,Sense,Vending_Machine,2,Animate_Artifacts
75,Sense,Sewing_Machine,6,Animate_Artifacts
75,Sense,Photocopier,5,Animate_Artifacts
75,Sense,Dog,4,Animals
75,Sense,Lizard,2,Animals
75,Sense,Gorilla,4,Animals
75,Sense,Microsoft,5,Group_Agents
75,Sense,Government,6,Group_Agents
75,Sense,Newspaper,6,Group_Agents
75,Sense,My_Mother,7,Agents
75,Sense,Doctor,7,Agents
75,Sense,Cashier,6,Agents
76,Felicity,ChatGPT,7,AI
76,Felicity,LLM,5,AI
76,Felicity,Self_Driving_Car,5,AI
76,Felicity,AI,3,AI
76,Felicity,Amazon_Alexa,6,AI
76,Felicity,Robot,5,AI
76,Felicity,Rectangle,1,Abstract
76,Felicity,Number_5,5,Abstract
76,Felicity,Color_Blue,3,Abstract
76,Felicity,Tree,2,Inanimate_Nature
76,Felicity,Moon,1,Inanimate_Nature
76,Felicity,Stone,2,Inanimate_Nature
76,Felicity,Pizza,2,Food
76,Felicity,Cheese,1,Food
76,Felicity,Sandwich,1,Food
76,Felicity,Vending_Machine,4,Animate_Artifacts
76,Felicity,Sewing_Machine,5,Animate_Artifacts
76,Felicity,Photocopier,3,Animate_Artifacts
76,Felicity,Dog,2,Animals
76,Felicity,Lizard,2,Animals
76,Felicity,Gorilla,4,Animals
76,Felicity,Microsoft,5,Group_Agents
76,Felicity,Government,7,Group_Agents
76,Felicity,Newspaper,7,Group_Agents
76,Felicity,My_Mother,7,Agents
76,Felicity,Doctor,7,Agents
76,Felicity,Cashier,6,Agents
77,Felicity,ChatGPT,3,AI
77,Felicity,LLM,5,AI
77,Felicity,Self_Driving_Car,3,AI
77,Felicity,AI,4,AI
77,Felicity,Amazon_Alexa,3,AI
77,Felicity,Robot,3,AI
77,Felicity,Rectangle,1,Abstract
77,Felicity,Number_5,1,Abstract
77,Felicity,Color_Blue,1,Abstract
77,Felicity,Tree,1,Inanimate_Nature
77,Felicity,Moon,1,Inanimate_Nature
77,Felicity,Stone,1,Inanimate_Nature
77,Felicity,Pizza,1,Food
77,Felicity,Cheese,1,Food
77,Felicity,Sandwich,1,Food
77,Felicity,Vending_Machine,1,Animate_Artifacts
77,Felicity,Sewing_Machine,1,Animate_Artifacts
77,Felicity,Photocopier,1,Animate_Artifacts
77,Felicity,Dog,4,Animals
77,Felicity,Lizard,1,Animals
77,Felicity,Gorilla,1,Animals
77,Felicity,Microsoft,5,Group_Agents
77,Felicity,Government,1,Group_Agents
77,Felicity,Newspaper,1,Group_Agents
77,Felicity,My_Mother,7,Agents
77,Felicity,Doctor,7,Agents
77,Felicity,Cashier,6,Agents
78,Felicity,ChatGPT,2,AI
78,Felicity,LLM,1,AI
78,Felicity,Self_Driving_Car,2,AI
78,Felicity,AI,2,AI
78,Felicity,Amazon_Alexa,2,AI
78,Felicity,Robot,3,AI
78,Felicity,Rectangle,1,Abstract
78,Felicity,Number_5,1,Abstract
78,Felicity,Color_Blue,1,Abstract
78,Felicity,Tree,2,Inanimate_Nature
78,Felicity,Moon,1,Inanimate_Nature
78,Felicity,Stone,1,Inanimate_Nature
78,Felicity,Pizza,1,Food
78,Felicity,Cheese,1,Food
78,Felicity,Sandwich,1,Food
78,Felicity,Vending_Machine,2,Animate_Artifacts
78,Felicity,Sewing_Machine,3,Animate_Artifacts
78,Felicity,Photocopier,2,Animate_Artifacts
78,Felicity,Dog,3,Animals
78,Felicity,Lizard,2,Animals
78,Felicity,Gorilla,1,Animals
78,Felicity,Microsoft,3,Group_Agents
78,Felicity,Government,4,Group_Agents
78,Felicity,Newspaper,3,Group_Agents
78,Felicity,My_Mother,5,Agents
78,Felicity,Doctor,4,Agents
78,Felicity,Cashier,6,Agents
79,Sense,ChatGPT,7,AI
79,Sense,LLM,7,AI
79,Sense,Self_Driving_Car,7,AI
79,Sense,AI,5,AI
79,Sense,Amazon_Alexa,7,AI
79,Sense,Robot,6,AI
79,Sense,Rectangle,1,Abstract
79,Sense,Number_5,1,Abstract
79,Sense,Color_Blue,1,Abstract
79,Sense,Tree,1,Inanimate_Nature
79,Sense,Moon,1,Inanimate_Nature
79,Sense,Stone,1,Inanimate_Nature
79,Sense,Pizza,2,Food
79,Sense,Cheese,1,Food
79,Sense,Sandwich,1,Food
79,Sense,Vending_Machine,1,Animate_Artifacts
79,Sense,Sewing_Machine,1,Animate_Artifacts
79,Sense,Photocopier,1,Animate_Artifacts
79,Sense,Dog,6,Animals
79,Sense,Lizard,4,Animals
79,Sense,Gorilla,2,Animals
79,Sense,Microsoft,7,Group_Agents
79,Sense,Government,7,Group_Agents
79,Sense,Newspaper,7,Group_Agents
79,Sense,My_Mother,7,Agents
79,Sense,Doctor,7,Agents
79,Sense,Cashier,7,Agents
80,Felicity,ChatGPT,4,AI
80,Felicity,LLM,6,AI
80,Felicity,Self_Driving_Car,6,AI
80,Felicity,AI,5,AI
80,Felicity,Amazon_Alexa,5,AI
80,Felicity,Robot,6,AI
80,Felicity,Rectangle,2,Abstract
80,Felicity,Number_5,5,Abstract
80,Felicity,Color_Blue,1,Abstract
80,Felicity,Tree,4,Inanimate_Nature
80,Felicity,Moon,1,Inanimate_Nature
80,Felicity,Stone,1,Inanimate_Nature
80,Felicity,Pizza,2,Food
80,Felicity,Cheese,3,Food
80,Felicity,Sandwich,2,Food
80,Felicity,Vending_Machine,4,Animate_Artifacts
80,Felicity,Sewing_Machine,3,Animate_Artifacts
80,Felicity,Photocopier,6,Animate_Artifacts
80,Felicity,Dog,4,Animals
80,Felicity,Lizard,3,Animals
80,Felicity,Gorilla,6,Animals
80,Felicity,Microsoft,5,Group_Agents
80,Felicity,Government,5,Group_Agents
80,Felicity,Newspaper,5,Group_Agents
80,Felicity,My_Mother,7,Agents
80,Felicity,Doctor,7,Agents
80,Felicity,Cashier,4,Agents
81,Sense,ChatGPT,7,AI
81,Sense,LLM,7,AI
81,Sense,Self_Driving_Car,7,AI
81,Sense,AI,7,AI
81,Sense,Amazon_Alexa,7,AI
81,Sense,Robot,7,AI
81,Sense,Rectangle,1,Abstract
81,Sense,Number_5,1,Abstract
81,Sense,Color_Blue,1,Abstract
81,Sense,Tree,1,Inanimate_Nature
81,Sense,Moon,3,Inanimate_Nature
81,Sense,Stone,1,Inanimate_Nature
81,Sense,Pizza,1,Food
81,Sense,Cheese,1,Food
81,Sense,Sandwich,2,Food
81,Sense,Vending_Machine,5,Animate_Artifacts
81,Sense,Sewing_Machine,3,Animate_Artifacts
81,Sense,Photocopier,3,Animate_Artifacts
81,Sense,Dog,7,Animals
81,Sense,Lizard,7,Animals
81,Sense,Gorilla,7,Animals
81,Sense,Microsoft,7,Group_Agents
81,Sense,Government,7,Group_Agents
81,Sense,Newspaper,7,Group_Agents
81,Sense,My_Mother,7,Agents
81,Sense,Doctor,7,Agents
81,Sense,Cashier,7,Agents
82,Sense,ChatGPT,7,AI
82,Sense,LLM,7,AI
82,Sense,Self_Driving_Car,7,AI
82,Sense,AI,4,AI
82,Sense,Amazon_Alexa,7,AI
82,Sense,Robot,7,AI
82,Sense,Rectangle,1,Abstract
82,Sense,Number_5,4,Abstract
82,Sense,Color_Blue,4,Abstract
82,Sense,Tree,1,Inanimate_Nature
82,Sense,Moon,4,Inanimate_Nature
82,Sense,Stone,4,Inanimate_Nature
82,Sense,Pizza,4,Food
82,Sense,Cheese,4,Food
82,Sense,Sandwich,1,Food
82,Sense,Vending_Machine,7,Animate_Artifacts
82,Sense,Sewing_Machine,7,Animate_Artifacts
82,Sense,Photocopier,7,Animate_Artifacts
82,Sense,Dog,7,Animals
82,Sense,Lizard,4,Animals
82,Sense,Gorilla,7,Animals
82,Sense,Microsoft,7,Group_Agents
82,Sense,Government,7,Group_Agents
82,Sense,Newspaper,7,Group_Agents
82,Sense,My_Mother,7,Agents
82,Sense,Doctor,7,Agents
82,Sense,Cashier,7,Agents
83,Sense,ChatGPT,7,AI
83,Sense,LLM,5,AI
83,Sense,Self_Driving_Car,7,AI
83,Sense,AI,7,AI
83,Sense,Amazon_Alexa,7,AI
83,Sense,Robot,7,AI
83,Sense,Rectangle,1,Abstract
83,Sense,Number_5,4,Abstract
83,Sense,Color_Blue,1,Abstract
83,Sense,Tree,4,Inanimate_Nature
83,Sense,Moon,5,Inanimate_Nature
83,Sense,Stone,3,Inanimate_Nature
83,Sense,Pizza,1,Food
83,Sense,Cheese,2,Food
83,Sense,Sandwich,1,Food
83,Sense,Vending_Machine,5,Animate_Artifacts
83,Sense,Sewing_Machine,5,Animate_Artifacts
83,Sense,Photocopier,4,Animate_Artifacts
83,Sense,Dog,7,Animals
83,Sense,Lizard,7,Animals
83,Sense,Gorilla,7,Animals
83,Sense,Microsoft,7,Group_Agents
83,Sense,Government,7,Group_Agents
83,Sense,Newspaper,7,Group_Agents
83,Sense,My_Mother,7,Agents
83,Sense,Doctor,7,Agents
83,Sense,Cashier,7,Agents
84,Sense,ChatGPT,7,AI
84,Sense,LLM,1,AI
84,Sense,Self_Driving_Car,7,AI
84,Sense,AI,1,AI
84,Sense,Amazon_Alexa,4,AI
84,Sense,Robot,7,AI
84,Sense,Rectangle,1,Abstract
84,Sense,Number_5,1,Abstract
84,Sense,Color_Blue,1,Abstract
84,Sense,Tree,1,Inanimate_Nature
84,Sense,Moon,1,Inanimate_Nature
84,Sense,Stone,1,Inanimate_Nature
84,Sense,Pizza,2,Food
84,Sense,Cheese,1,Food
84,Sense,Sandwich,3,Food
84,Sense,Vending_Machine,5,Animate_Artifacts
84,Sense,Sewing_Machine,5,Animate_Artifacts
84,Sense,Photocopier,5,Animate_Artifacts
84,Sense,Dog,7,Animals
84,Sense,Lizard,6,Animals
84,Sense,Gorilla,4,Animals
84,Sense,Microsoft,7,Group_Agents
84,Sense,Government,7,Group_Agents
84,Sense,Newspaper,7,Group_Agents
84,Sense,My_Mother,7,Agents
