"PID","Trust_Type","Item","Measure","Rating","Category"
323,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
323,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
323,"Trustworthiness","Pizza","Sense",1,"Food"
323,"Trustworthiness","Cheese","Sense",1,"Food"
323,"Trustworthiness","Sandwich","Sense",1,"Food"
323,"Trustworthiness","Vending_Machine","Sense",1,"Animate_Artifacts"
323,"Trustworthiness","Sewing_Machine","Sense",1,"Animate_Artifacts"
323,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
323,"Trustworthiness","Dog","Sense",1,"Animals"
323,"Trustworthiness","Lizard","Sense",1,"Animals"
323,"Trustworthiness","Gorilla","Sense",1,"Animals"
323,"Trustworthiness","Microsoft","Sense",4,"Groups"
323,"Trustworthiness","Government","Sense",4,"Groups"
323,"Trustworthiness","Newspaper","Sense",4,"Groups"
323,"Trustworthiness","My_Mother","Sense",7,"Humans"
323,"Trustworthiness","Doctor","Sense",7,"Humans"
323,"Trustworthiness","Cashier","Sense",7,"Humans"
323,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
323,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
323,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
324,"1_Place_Trust","ChatGPT","Felicity",1,"AI"
324,"1_Place_Trust","LLM","Felicity",5,"AI"
324,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
324,"1_Place_Trust","AI","Felicity",2,"AI"
324,"1_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
324,"1_Place_Trust","Robot","Felicity",3,"AI"
324,"1_Place_Trust","Rectangle","Felicity",2,"Abstract"
324,"1_Place_Trust","Number_5","Felicity",5,"Abstract"
324,"1_Place_Trust","Color_Blue","Felicity",2,"Abstract"
324,"1_Place_Trust","Tree","Felicity",6,"Inanimate_Nature"
324,"1_Place_Trust","Moon","Felicity",6,"Inanimate_Nature"
324,"1_Place_Trust","Stone","Felicity",5,"Inanimate_Nature"
324,"1_Place_Trust","Pizza","Felicity",3,"Food"
324,"1_Place_Trust","Cheese","Felicity",4,"Food"
324,"1_Place_Trust","Sandwich","Felicity",6,"Food"
324,"1_Place_Trust","Vending_Machine","Felicity",6,"Animate_Artifacts"
324,"1_Place_Trust","Sewing_Machine","Felicity",6,"Animate_Artifacts"
324,"1_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
324,"1_Place_Trust","Dog","Felicity",6,"Animals"
324,"1_Place_Trust","Lizard","Felicity",3,"Animals"
324,"1_Place_Trust","Gorilla","Felicity",4,"Animals"
324,"1_Place_Trust","Microsoft","Felicity",6,"Groups"
324,"1_Place_Trust","Government","Felicity",1,"Groups"
324,"1_Place_Trust","Newspaper","Felicity",6,"Groups"
324,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
324,"1_Place_Trust","Doctor","Sense1",6,"Humans"
324,"1_Place_Trust","Cashier","Sense2",6,"Humans"
324,"1_Place_Trust","Table","Sense3",6,"Inanimate_Artifiacts"
324,"1_Place_Trust","Chair","Sense4",6,"Inanimate_Artifiacts"
324,"1_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
325,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
325,"1_Place_Trust","LLM","Felicity",7,"AI"
325,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
325,"1_Place_Trust","AI","Felicity",7,"AI"
325,"1_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
325,"1_Place_Trust","Robot","Felicity",7,"AI"
325,"1_Place_Trust","Rectangle","Felicity",2,"Abstract"
325,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
325,"1_Place_Trust","Color_Blue","Felicity",2,"Abstract"
325,"1_Place_Trust","Tree","Felicity",7,"Inanimate_Nature"
325,"1_Place_Trust","Moon","Felicity",2,"Inanimate_Nature"
325,"1_Place_Trust","Stone","Felicity",2,"Inanimate_Nature"
325,"1_Place_Trust","Pizza","Felicity",7,"Food"
325,"1_Place_Trust","Cheese","Felicity",2,"Food"
325,"1_Place_Trust","Sandwich","Felicity",7,"Food"
325,"1_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
325,"1_Place_Trust","Sewing_Machine","Felicity",2,"Animate_Artifacts"
325,"1_Place_Trust","Photocopier","Felicity",7,"Animate_Artifacts"
325,"1_Place_Trust","Dog","Felicity",7,"Animals"
325,"1_Place_Trust","Lizard","Felicity",7,"Animals"
325,"1_Place_Trust","Gorilla","Felicity",7,"Animals"
325,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
325,"1_Place_Trust","Government","Felicity",7,"Groups"
325,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
325,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
325,"1_Place_Trust","Doctor","Sense1",7,"Humans"
325,"1_Place_Trust","Cashier","Sense2",7,"Humans"
325,"1_Place_Trust","Table","Sense3",4,"Inanimate_Artifiacts"
325,"1_Place_Trust","Chair","Sense4",6,"Inanimate_Artifiacts"
325,"1_Place_Trust","Shelf","Sense5",7,"Inanimate_Artifiacts"
326,"1_Place_Trust","ChatGPT","Sense",5,"AI"
326,"1_Place_Trust","LLM","Sense",5,"AI"
326,"1_Place_Trust","Self_Driving_Car","Sense",3,"AI"
326,"1_Place_Trust","AI","Sense",5,"AI"
326,"1_Place_Trust","Amazon_Alexa","Sense",5,"AI"
326,"1_Place_Trust","Robot","Sense",5,"AI"
326,"1_Place_Trust","Rectangle","Sense",5,"Abstract"
326,"1_Place_Trust","Number_5","Sense",5,"Abstract"
326,"1_Place_Trust","Color_Blue","Sense",2,"Abstract"
326,"1_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
326,"1_Place_Trust","Moon","Sense",2,"Inanimate_Nature"
326,"1_Place_Trust","Stone","Sense",4,"Inanimate_Nature"
326,"1_Place_Trust","Pizza","Sense",2,"Food"
326,"1_Place_Trust","Cheese","Sense",4,"Food"
326,"1_Place_Trust","Sandwich","Sense",4,"Food"
326,"1_Place_Trust","Vending_Machine","Sense",5,"Animate_Artifacts"
326,"1_Place_Trust","Sewing_Machine","Sense",5,"Animate_Artifacts"
326,"1_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
326,"1_Place_Trust","Dog","Sense",5,"Animals"
326,"1_Place_Trust","Lizard","Sense",3,"Animals"
326,"1_Place_Trust","Gorilla","Sense",3,"Animals"
326,"1_Place_Trust","Microsoft","Sense",5,"Groups"
326,"1_Place_Trust","Government","Sense",7,"Groups"
326,"1_Place_Trust","Newspaper","Sense",6,"Groups"
326,"1_Place_Trust","My_Mother","Sense",7,"Humans"
326,"1_Place_Trust","Doctor","Sense",7,"Humans"
326,"1_Place_Trust","Cashier","Sense",7,"Humans"
326,"1_Place_Trust","Table","Sense",2,"Inanimate_Artifiacts"
326,"1_Place_Trust","Chair","Sense",2,"Inanimate_Artifiacts"
326,"1_Place_Trust","Shelf","Sense",3,"Inanimate_Artifiacts"
327,"1_Place_Trust","ChatGPT","Sense",4,"AI"
327,"1_Place_Trust","LLM","Sense",6,"AI"
327,"1_Place_Trust","Self_Driving_Car","Sense",5,"AI"
327,"1_Place_Trust","AI","Sense",3,"AI"
327,"1_Place_Trust","Amazon_Alexa","Sense",4,"AI"
327,"1_Place_Trust","Robot","Sense",4,"AI"
327,"1_Place_Trust","Rectangle","Sense",3,"Abstract"
327,"1_Place_Trust","Number_5","Sense",2,"Abstract"
327,"1_Place_Trust","Color_Blue","Sense",3,"Abstract"
327,"1_Place_Trust","Tree","Sense",3,"Inanimate_Nature"
327,"1_Place_Trust","Moon","Sense",2,"Inanimate_Nature"
327,"1_Place_Trust","Stone","Sense",3,"Inanimate_Nature"
327,"1_Place_Trust","Pizza","Sense",3,"Food"
327,"1_Place_Trust","Cheese","Sense",3,"Food"
327,"1_Place_Trust","Sandwich","Sense",2,"Food"
327,"1_Place_Trust","Vending_Machine","Sense",3,"Animate_Artifacts"
327,"1_Place_Trust","Sewing_Machine","Sense",2,"Animate_Artifacts"
327,"1_Place_Trust","Photocopier","Sense",3,"Animate_Artifacts"
327,"1_Place_Trust","Dog","Sense",5,"Animals"
327,"1_Place_Trust","Lizard","Sense",5,"Animals"
327,"1_Place_Trust","Gorilla","Sense",2,"Animals"
327,"1_Place_Trust","Microsoft","Sense",6,"Groups"
327,"1_Place_Trust","Government","Sense",5,"Groups"
327,"1_Place_Trust","Newspaper","Sense",6,"Groups"
327,"1_Place_Trust","My_Mother","Sense",6,"Humans"
327,"1_Place_Trust","Doctor","Sense",6,"Humans"
327,"1_Place_Trust","Cashier","Sense",6,"Humans"
327,"1_Place_Trust","Table","Sense",3,"Inanimate_Artifiacts"
327,"1_Place_Trust","Chair","Sense",5,"Inanimate_Artifiacts"
327,"1_Place_Trust","Shelf","Sense",3,"Inanimate_Artifiacts"
328,"2_Place_Trust","ChatGPT","Felicity",4,"AI"
328,"2_Place_Trust","LLM","Felicity",2,"AI"
328,"2_Place_Trust","Self_Driving_Car","Felicity",3,"AI"
328,"2_Place_Trust","AI","Felicity",5,"AI"
328,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
328,"2_Place_Trust","Robot","Felicity",5,"AI"
328,"2_Place_Trust","Rectangle","Felicity",3,"Abstract"
328,"2_Place_Trust","Number_5","Felicity",5,"Abstract"
328,"2_Place_Trust","Color_Blue","Felicity",5,"Abstract"
328,"2_Place_Trust","Tree","Felicity",5,"Inanimate_Nature"
328,"2_Place_Trust","Moon","Felicity",3,"Inanimate_Nature"
328,"2_Place_Trust","Stone","Felicity",3,"Inanimate_Nature"
328,"2_Place_Trust","Pizza","Felicity",3,"Food"
328,"2_Place_Trust","Cheese","Felicity",6,"Food"
328,"2_Place_Trust","Sandwich","Felicity",6,"Food"
328,"2_Place_Trust","Vending_Machine","Felicity",2,"Animate_Artifacts"
328,"2_Place_Trust","Sewing_Machine","Felicity",3,"Animate_Artifacts"
328,"2_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
328,"2_Place_Trust","Dog","Felicity",7,"Animals"
328,"2_Place_Trust","Lizard","Felicity",6,"Animals"
328,"2_Place_Trust","Gorilla","Felicity",6,"Animals"
328,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
328,"2_Place_Trust","Government","Felicity",7,"Groups"
328,"2_Place_Trust","Newspaper","Felicity",2,"Groups"
328,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
328,"2_Place_Trust","Doctor","Sense1",7,"Humans"
328,"2_Place_Trust","Cashier","Sense2",7,"Humans"
328,"2_Place_Trust","Table","Sense3",7,"Inanimate_Artifiacts"
328,"2_Place_Trust","Chair","Sense4",4,"Inanimate_Artifiacts"
328,"2_Place_Trust","Shelf","Sense5",3,"Inanimate_Artifiacts"
330,"Trustworthiness","ChatGPT","Sense",7,"AI"
330,"Trustworthiness","LLM","Sense",1,"AI"
330,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
330,"Trustworthiness","AI","Sense",5,"AI"
330,"Trustworthiness","Amazon_Alexa","Sense",2,"AI"
330,"Trustworthiness","Robot","Sense",5,"AI"
330,"Trustworthiness","Rectangle","Sense",1,"Abstract"
330,"Trustworthiness","Number_5","Sense",1,"Abstract"
330,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
330,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
330,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
330,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
330,"Trustworthiness","Pizza","Sense",1,"Food"
330,"Trustworthiness","Cheese","Sense",1,"Food"
330,"Trustworthiness","Sandwich","Sense",1,"Food"
330,"Trustworthiness","Vending_Machine","Sense",1,"Animate_Artifacts"
330,"Trustworthiness","Sewing_Machine","Sense",1,"Animate_Artifacts"
330,"Trustworthiness","Photocopier","Sense",3,"Animate_Artifacts"
330,"Trustworthiness","Dog","Sense",2,"Animals"
330,"Trustworthiness","Lizard","Sense",2,"Animals"
330,"Trustworthiness","Gorilla","Sense",2,"Animals"
330,"Trustworthiness","Microsoft","Sense",2,"Groups"
330,"Trustworthiness","Government","Sense",7,"Groups"
330,"Trustworthiness","Newspaper","Sense",2,"Groups"
330,"Trustworthiness","My_Mother","Sense",7,"Humans"
330,"Trustworthiness","Doctor","Sense",7,"Humans"
330,"Trustworthiness","Cashier","Sense",7,"Humans"
330,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
330,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
330,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
331,"Trustworthiness","ChatGPT","Felicity",7,"AI"
331,"Trustworthiness","LLM","Felicity",4,"AI"
331,"Trustworthiness","Self_Driving_Car","Felicity",7,"AI"
331,"Trustworthiness","AI","Felicity",7,"AI"
331,"Trustworthiness","Amazon_Alexa","Felicity",7,"AI"
331,"Trustworthiness","Robot","Felicity",7,"AI"
331,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
331,"Trustworthiness","Number_5","Felicity",1,"Abstract"
331,"Trustworthiness","Color_Blue","Felicity",1,"Abstract"
331,"Trustworthiness","Tree","Felicity",1,"Inanimate_Nature"
331,"Trustworthiness","Moon","Felicity",1,"Inanimate_Nature"
331,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
331,"Trustworthiness","Pizza","Felicity",1,"Food"
331,"Trustworthiness","Cheese","Felicity",1,"Food"
331,"Trustworthiness","Sandwich","Felicity",1,"Food"
331,"Trustworthiness","Vending_Machine","Felicity",1,"Animate_Artifacts"
331,"Trustworthiness","Sewing_Machine","Felicity",1,"Animate_Artifacts"
331,"Trustworthiness","Photocopier","Felicity",4,"Animate_Artifacts"
331,"Trustworthiness","Dog","Felicity",7,"Animals"
331,"Trustworthiness","Lizard","Felicity",1,"Animals"
331,"Trustworthiness","Gorilla","Felicity",5,"Animals"
331,"Trustworthiness","Microsoft","Felicity",7,"Groups"
331,"Trustworthiness","Government","Felicity",7,"Groups"
331,"Trustworthiness","Newspaper","Felicity",7,"Groups"
331,"Trustworthiness","My_Mother","Sense0",7,"Humans"
331,"Trustworthiness","Doctor","Sense1",7,"Humans"
331,"Trustworthiness","Cashier","Sense2",7,"Humans"
331,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
331,"Trustworthiness","Chair","Sense4",1,"Inanimate_Artifiacts"
331,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
332,"2_Place_Trust","ChatGPT","Felicity",5,"AI"
332,"2_Place_Trust","LLM","Felicity",3,"AI"
332,"2_Place_Trust","Self_Driving_Car","Felicity",4,"AI"
332,"2_Place_Trust","AI","Felicity",5,"AI"
332,"2_Place_Trust","Amazon_Alexa","Felicity",4,"AI"
332,"2_Place_Trust","Robot","Felicity",4,"AI"
332,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
332,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
332,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
332,"2_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
332,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
332,"2_Place_Trust","Stone","Felicity",3,"Inanimate_Nature"
332,"2_Place_Trust","Pizza","Felicity",2,"Food"
332,"2_Place_Trust","Cheese","Felicity",1,"Food"
332,"2_Place_Trust","Sandwich","Felicity",1,"Food"
332,"2_Place_Trust","Vending_Machine","Felicity",2,"Animate_Artifacts"
332,"2_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
332,"2_Place_Trust","Photocopier","Felicity",4,"Animate_Artifacts"
332,"2_Place_Trust","Dog","Felicity",4,"Animals"
332,"2_Place_Trust","Lizard","Felicity",3,"Animals"
332,"2_Place_Trust","Gorilla","Felicity",4,"Animals"
332,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
332,"2_Place_Trust","Government","Felicity",6,"Groups"
332,"2_Place_Trust","Newspaper","Felicity",3,"Groups"
332,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
332,"2_Place_Trust","Doctor","Sense1",7,"Humans"
332,"2_Place_Trust","Cashier","Sense2",6,"Humans"
332,"2_Place_Trust","Table","Sense3",2,"Inanimate_Artifiacts"
332,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
332,"2_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
333,"Trustworthiness","ChatGPT","Sense",7,"AI"
333,"Trustworthiness","LLM","Sense",5,"AI"
333,"Trustworthiness","Self_Driving_Car","Sense",5,"AI"
333,"Trustworthiness","AI","Sense",5,"AI"
333,"Trustworthiness","Amazon_Alexa","Sense",6,"AI"
333,"Trustworthiness","Robot","Sense",6,"AI"
333,"Trustworthiness","Rectangle","Sense",1,"Abstract"
333,"Trustworthiness","Number_5","Sense",1,"Abstract"
333,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
333,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
333,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
333,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
333,"Trustworthiness","Pizza","Sense",1,"Food"
333,"Trustworthiness","Cheese","Sense",1,"Food"
333,"Trustworthiness","Sandwich","Sense",1,"Food"
333,"Trustworthiness","Vending_Machine","Sense",4,"Animate_Artifacts"
333,"Trustworthiness","Sewing_Machine","Sense",2,"Animate_Artifacts"
333,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
333,"Trustworthiness","Dog","Sense",7,"Animals"
333,"Trustworthiness","Lizard","Sense",5,"Animals"
333,"Trustworthiness","Gorilla","Sense",7,"Animals"
333,"Trustworthiness","Microsoft","Sense",7,"Groups"
333,"Trustworthiness","Government","Sense",7,"Groups"
333,"Trustworthiness","Newspaper","Sense",7,"Groups"
333,"Trustworthiness","My_Mother","Sense",7,"Humans"
333,"Trustworthiness","Doctor","Sense",7,"Humans"
333,"Trustworthiness","Cashier","Sense",7,"Humans"
333,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
333,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
333,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
334,"1_Place_Trust","ChatGPT","Sense",7,"AI"
334,"1_Place_Trust","LLM","Sense",1,"AI"
334,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
334,"1_Place_Trust","AI","Sense",7,"AI"
334,"1_Place_Trust","Amazon_Alexa","Sense",6,"AI"
334,"1_Place_Trust","Robot","Sense",7,"AI"
334,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
334,"1_Place_Trust","Number_5","Sense",1,"Abstract"
334,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
334,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
334,"1_Place_Trust","Moon","Sense",3,"Inanimate_Nature"
334,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
334,"1_Place_Trust","Pizza","Sense",1,"Food"
334,"1_Place_Trust","Cheese","Sense",1,"Food"
334,"1_Place_Trust","Sandwich","Sense",1,"Food"
334,"1_Place_Trust","Vending_Machine","Sense",4,"Animate_Artifacts"
334,"1_Place_Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
334,"1_Place_Trust","Photocopier","Sense",4,"Animate_Artifacts"
334,"1_Place_Trust","Dog","Sense",7,"Animals"
334,"1_Place_Trust","Lizard","Sense",2,"Animals"
334,"1_Place_Trust","Gorilla","Sense",7,"Animals"
334,"1_Place_Trust","Microsoft","Sense",7,"Groups"
334,"1_Place_Trust","Government","Sense",7,"Groups"
334,"1_Place_Trust","Newspaper","Sense",7,"Groups"
334,"1_Place_Trust","My_Mother","Sense",7,"Humans"
334,"1_Place_Trust","Doctor","Sense",7,"Humans"
334,"1_Place_Trust","Cashier","Sense",7,"Humans"
334,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
334,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
334,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
335,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
335,"2_Place_Trust","LLM","Felicity",4,"AI"
335,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
335,"2_Place_Trust","AI","Felicity",7,"AI"
335,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
335,"2_Place_Trust","Robot","Felicity",7,"AI"
335,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
335,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
335,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
335,"2_Place_Trust","Tree","Felicity",4,"Inanimate_Nature"
335,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
335,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
335,"2_Place_Trust","Pizza","Felicity",1,"Food"
335,"2_Place_Trust","Cheese","Felicity",1,"Food"
335,"2_Place_Trust","Sandwich","Felicity",1,"Food"
335,"2_Place_Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
335,"2_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
335,"2_Place_Trust","Photocopier","Felicity",7,"Animate_Artifacts"
335,"2_Place_Trust","Dog","Felicity",7,"Animals"
335,"2_Place_Trust","Lizard","Felicity",5,"Animals"
335,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
335,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
335,"2_Place_Trust","Government","Felicity",7,"Groups"
335,"2_Place_Trust","Newspaper","Felicity",2,"Groups"
335,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
335,"2_Place_Trust","Doctor","Sense1",7,"Humans"
335,"2_Place_Trust","Cashier","Sense2",7,"Humans"
335,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
335,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
335,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
336,"Trustworthiness","ChatGPT","Sense",6,"AI"
336,"Trustworthiness","LLM","Sense",6,"AI"
336,"Trustworthiness","Self_Driving_Car","Sense",5,"AI"
336,"Trustworthiness","AI","Sense",6,"AI"
336,"Trustworthiness","Amazon_Alexa","Sense",6,"AI"
336,"Trustworthiness","Robot","Sense",5,"AI"
336,"Trustworthiness","Rectangle","Sense",3,"Abstract"
336,"Trustworthiness","Number_5","Sense",3,"Abstract"
336,"Trustworthiness","Color_Blue","Sense",2,"Abstract"
336,"Trustworthiness","Tree","Sense",2,"Inanimate_Nature"
336,"Trustworthiness","Moon","Sense",4,"Inanimate_Nature"
336,"Trustworthiness","Stone","Sense",5,"Inanimate_Nature"
336,"Trustworthiness","Pizza","Sense",3,"Food"
336,"Trustworthiness","Cheese","Sense",3,"Food"
336,"Trustworthiness","Sandwich","Sense",3,"Food"
336,"Trustworthiness","Vending_Machine","Sense",5,"Animate_Artifacts"
336,"Trustworthiness","Sewing_Machine","Sense",3,"Animate_Artifacts"
336,"Trustworthiness","Photocopier","Sense",6,"Animate_Artifacts"
336,"Trustworthiness","Dog","Sense",6,"Animals"
336,"Trustworthiness","Lizard","Sense",5,"Animals"
336,"Trustworthiness","Gorilla","Sense",5,"Animals"
336,"Trustworthiness","Microsoft","Sense",6,"Groups"
336,"Trustworthiness","Government","Sense",6,"Groups"
336,"Trustworthiness","Newspaper","Sense",6,"Groups"
336,"Trustworthiness","My_Mother","Sense",7,"Humans"
336,"Trustworthiness","Doctor","Sense",7,"Humans"
336,"Trustworthiness","Cashier","Sense",7,"Humans"
336,"Trustworthiness","Table","Sense",5,"Inanimate_Artifiacts"
336,"Trustworthiness","Chair","Sense",5,"Inanimate_Artifiacts"
336,"Trustworthiness","Shelf","Sense",5,"Inanimate_Artifiacts"
337,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
337,"1_Place_Trust","LLM","Felicity",1,"AI"
337,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
337,"1_Place_Trust","AI","Felicity",7,"AI"
337,"1_Place_Trust","Amazon_Alexa","Felicity",1,"AI"
337,"1_Place_Trust","Robot","Felicity",7,"AI"
337,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
337,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
337,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
337,"1_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
337,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
337,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
337,"1_Place_Trust","Pizza","Felicity",1,"Food"
337,"1_Place_Trust","Cheese","Felicity",1,"Food"
337,"1_Place_Trust","Sandwich","Felicity",1,"Food"
337,"1_Place_Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
337,"1_Place_Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
337,"1_Place_Trust","Photocopier","Felicity",1,"Animate_Artifacts"
337,"1_Place_Trust","Dog","Felicity",1,"Animals"
337,"1_Place_Trust","Lizard","Felicity",1,"Animals"
337,"1_Place_Trust","Gorilla","Felicity",1,"Animals"
337,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
337,"1_Place_Trust","Government","Felicity",7,"Groups"
337,"1_Place_Trust","Newspaper","Felicity",1,"Groups"
337,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
337,"1_Place_Trust","Doctor","Sense1",7,"Humans"
337,"1_Place_Trust","Cashier","Sense2",7,"Humans"
337,"1_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
337,"1_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
337,"1_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
338,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
338,"1_Place_Trust","LLM","Felicity",4,"AI"
338,"1_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
338,"1_Place_Trust","AI","Felicity",7,"AI"
338,"1_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
338,"1_Place_Trust","Robot","Felicity",5,"AI"
338,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
338,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
338,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
338,"1_Place_Trust","Tree","Felicity",5,"Inanimate_Nature"
338,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
338,"1_Place_Trust","Stone","Felicity",3,"Inanimate_Nature"
338,"1_Place_Trust","Pizza","Felicity",2,"Food"
338,"1_Place_Trust","Cheese","Felicity",5,"Food"
338,"1_Place_Trust","Sandwich","Felicity",3,"Food"
338,"1_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
338,"1_Place_Trust","Sewing_Machine","Felicity",6,"Animate_Artifacts"
338,"1_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
338,"1_Place_Trust","Dog","Felicity",7,"Animals"
338,"1_Place_Trust","Lizard","Felicity",5,"Animals"
338,"1_Place_Trust","Gorilla","Felicity",5,"Animals"
338,"1_Place_Trust","Microsoft","Felicity",1,"Groups"
338,"1_Place_Trust","Government","Felicity",7,"Groups"
338,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
338,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
338,"1_Place_Trust","Doctor","Sense1",7,"Humans"
338,"1_Place_Trust","Cashier","Sense2",7,"Humans"
338,"1_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
338,"1_Place_Trust","Chair","Sense4",3,"Inanimate_Artifiacts"
338,"1_Place_Trust","Shelf","Sense5",5,"Inanimate_Artifiacts"
339,"2_Place_Trust","ChatGPT","Sense",7,"AI"
