"","PID","Trust_Type","Item","Measure","Rating","Category"
"11197",393,"2_Place_Trust","Rectangle","Sense",1,"Abstract"
"11198",393,"2_Place_Trust","Number_5","Sense",2,"Abstract"
"11199",393,"2_Place_Trust","Color_Blue","Sense",1,"Abstract"
"11200",393,"2_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
"11201",393,"2_Place_Trust","Moon","Sense",4,"Inanimate_Nature"
"11202",393,"2_Place_Trust","Stone","Sense",2,"Inanimate_Nature"
"11203",393,"2_Place_Trust","Pizza","Sense",1,"Food"
"11204",393,"2_Place_Trust","Cheese","Sense",1,"Food"
"11205",393,"2_Place_Trust","Sandwich","Sense",1,"Food"
"11206",393,"2_Place_Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
"11207",393,"2_Place_Trust","Sewing_Machine","Sense",2,"Animate_Artifacts"
"11208",393,"2_Place_Trust","Photocopier","Sense",2,"Animate_Artifacts"
"11209",393,"2_Place_Trust","Dog","Sense",6,"Animals"
"11210",393,"2_Place_Trust","Lizard","Sense",6,"Animals"
"11211",393,"2_Place_Trust","Gorilla","Sense",5,"Animals"
"11212",393,"2_Place_Trust","Microsoft","Sense",7,"Groups"
"11213",393,"2_Place_Trust","Government","Sense",6,"Groups"
"11214",393,"2_Place_Trust","Newspaper","Sense",1,"Groups"
"11215",393,"2_Place_Trust","My_Mother","Sense",7,"Humans"
"11216",393,"2_Place_Trust","Doctor","Sense",7,"Humans"
"11217",393,"2_Place_Trust","Cashier","Sense",7,"Humans"
"11218",393,"2_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"11219",393,"2_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"11220",393,"2_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"11221",394,"Trustworthiness","ChatGPT","Felicity",4,"AI"
"11222",394,"Trustworthiness","LLM","Felicity",4,"AI"
"11223",394,"Trustworthiness","Self_Driving_Car","Felicity",1,"AI"
"11224",394,"Trustworthiness","AI","Felicity",5,"AI"
"11225",394,"Trustworthiness","Amazon_Alexa","Felicity",7,"AI"
"11226",394,"Trustworthiness","Robot","Felicity",1,"AI"
"11227",394,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
"11228",394,"Trustworthiness","Number_5","Felicity",1,"Abstract"
"11229",394,"Trustworthiness","Color_Blue","Felicity",1,"Abstract"
"11230",394,"Trustworthiness","Tree","Felicity",1,"Inanimate_Nature"
"11231",394,"Trustworthiness","Moon","Felicity",1,"Inanimate_Nature"
"11232",394,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
"11233",394,"Trustworthiness","Pizza","Felicity",1,"Food"
"11234",394,"Trustworthiness","Cheese","Felicity",1,"Food"
"11235",394,"Trustworthiness","Sandwich","Felicity",1,"Food"
"11236",394,"Trustworthiness","Vending_Machine","Felicity",1,"Animate_Artifacts"
"11237",394,"Trustworthiness","Sewing_Machine","Felicity",1,"Animate_Artifacts"
"11238",394,"Trustworthiness","Photocopier","Felicity",1,"Animate_Artifacts"
"11239",394,"Trustworthiness","Dog","Felicity",4,"Animals"
"11240",394,"Trustworthiness","Lizard","Felicity",1,"Animals"
"11241",394,"Trustworthiness","Gorilla","Felicity",2,"Animals"
"11242",394,"Trustworthiness","Microsoft","Felicity",5,"Groups"
"11243",394,"Trustworthiness","Government","Felicity",7,"Groups"
"11244",394,"Trustworthiness","Newspaper","Felicity",5,"Groups"
"11245",394,"Trustworthiness","My_Mother","Sense0",7,"Humans"
"11246",394,"Trustworthiness","Doctor","Sense1",7,"Humans"
"11247",394,"Trustworthiness","Cashier","Sense2",7,"Humans"
"11248",394,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
"11249",394,"Trustworthiness","Chair","Sense4",1,"Inanimate_Artifiacts"
"11250",394,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
"11251",395,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
"11252",395,"1_Place_Trust","LLM","Felicity",3,"AI"
"11253",395,"1_Place_Trust","Self_Driving_Car","Felicity",5,"AI"
"11254",395,"1_Place_Trust","AI","Felicity",5,"AI"
"11255",395,"1_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"11256",395,"1_Place_Trust","Robot","Felicity",4,"AI"
"11257",395,"1_Place_Trust","Rectangle","Felicity",2,"Abstract"
"11258",395,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
"11259",395,"1_Place_Trust","Color_Blue","Felicity",2,"Abstract"
"11260",395,"1_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
"11261",395,"1_Place_Trust","Moon","Felicity",2,"Inanimate_Nature"
"11262",395,"1_Place_Trust","Stone","Felicity",2,"Inanimate_Nature"
"11263",395,"1_Place_Trust","Pizza","Felicity",2,"Food"
"11264",395,"1_Place_Trust","Cheese","Felicity",1,"Food"
"11265",395,"1_Place_Trust","Sandwich","Felicity",3,"Food"
"11266",395,"1_Place_Trust","Vending_Machine","Felicity",3,"Animate_Artifacts"
"11267",395,"1_Place_Trust","Sewing_Machine","Felicity",3,"Animate_Artifacts"
"11268",395,"1_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
"11269",395,"1_Place_Trust","Dog","Felicity",7,"Animals"
"11270",395,"1_Place_Trust","Lizard","Felicity",4,"Animals"
"11271",395,"1_Place_Trust","Gorilla","Felicity",4,"Animals"
"11272",395,"1_Place_Trust","Microsoft","Felicity",3,"Groups"
"11273",395,"1_Place_Trust","Government","Felicity",7,"Groups"
"11274",395,"1_Place_Trust","Newspaper","Felicity",4,"Groups"
"11275",395,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"11276",395,"1_Place_Trust","Doctor","Sense1",6,"Humans"
"11277",395,"1_Place_Trust","Cashier","Sense2",4,"Humans"
"11278",395,"1_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"11279",395,"1_Place_Trust","Chair","Sense4",4,"Inanimate_Artifiacts"
"11280",395,"1_Place_Trust","Shelf","Sense5",3,"Inanimate_Artifiacts"
"11281",396,"1_Place_Trust","ChatGPT","Sense",7,"AI"
"11282",396,"1_Place_Trust","LLM","Sense",3,"AI"
"11283",396,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"11284",396,"1_Place_Trust","AI","Sense",4,"AI"
"11285",396,"1_Place_Trust","Amazon_Alexa","Sense",7,"AI"
"11286",396,"1_Place_Trust","Robot","Sense",6,"AI"
"11287",396,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"11288",396,"1_Place_Trust","Number_5","Sense",4,"Abstract"
"11289",396,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"11290",396,"1_Place_Trust","Tree","Sense",3,"Inanimate_Nature"
"11291",396,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"11292",396,"1_Place_Trust","Stone","Sense",5,"Inanimate_Nature"
"11293",396,"1_Place_Trust","Pizza","Sense",5,"Food"
"11294",396,"1_Place_Trust","Cheese","Sense",1,"Food"
"11295",396,"1_Place_Trust","Sandwich","Sense",3,"Food"
"11296",396,"1_Place_Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
"11297",396,"1_Place_Trust","Sewing_Machine","Sense",6,"Animate_Artifacts"
"11298",396,"1_Place_Trust","Photocopier","Sense",4,"Animate_Artifacts"
"11299",396,"1_Place_Trust","Dog","Sense",7,"Animals"
"11300",396,"1_Place_Trust","Lizard","Sense",4,"Animals"
"11301",396,"1_Place_Trust","Gorilla","Sense",7,"Animals"
"11302",396,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"11303",396,"1_Place_Trust","Government","Sense",7,"Groups"
"11304",396,"1_Place_Trust","Newspaper","Sense",7,"Groups"
"11305",396,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"11306",396,"1_Place_Trust","Doctor","Sense",7,"Humans"
"11307",396,"1_Place_Trust","Cashier","Sense",7,"Humans"
"11308",396,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"11309",396,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"11310",396,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"11311",397,"Trustworthiness","ChatGPT","Sense",7,"AI"
"11312",397,"Trustworthiness","LLM","Sense",7,"AI"
"11313",397,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
"11314",397,"Trustworthiness","AI","Sense",7,"AI"
"11315",397,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
"11316",397,"Trustworthiness","Robot","Sense",7,"AI"
"11317",397,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"11318",397,"Trustworthiness","Number_5","Sense",1,"Abstract"
"11319",397,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
"11320",397,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
"11321",397,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"11322",397,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"11323",397,"Trustworthiness","Pizza","Sense",1,"Food"
"11324",397,"Trustworthiness","Cheese","Sense",1,"Food"
"11325",397,"Trustworthiness","Sandwich","Sense",1,"Food"
"11326",397,"Trustworthiness","Vending_Machine","Sense",7,"Animate_Artifacts"
"11327",397,"Trustworthiness","Sewing_Machine","Sense",1,"Animate_Artifacts"
"11328",397,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
"11329",397,"Trustworthiness","Dog","Sense",1,"Animals"
"11330",397,"Trustworthiness","Lizard","Sense",1,"Animals"
"11331",397,"Trustworthiness","Gorilla","Sense",5,"Animals"
"11332",397,"Trustworthiness","Microsoft","Sense",7,"Groups"
"11333",397,"Trustworthiness","Government","Sense",7,"Groups"
"11334",397,"Trustworthiness","Newspaper","Sense",7,"Groups"
"11335",397,"Trustworthiness","My_Mother","Sense",7,"Humans"
"11336",397,"Trustworthiness","Doctor","Sense",7,"Humans"
"11337",397,"Trustworthiness","Cashier","Sense",7,"Humans"
"11338",397,"Trustworthiness","Table","Sense",1,"Inanimate_Artifiacts"
"11339",397,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
"11340",397,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
"11341",398,"Trustworthiness","ChatGPT","Felicity",7,"AI"
"11342",398,"Trustworthiness","LLM","Felicity",6,"AI"
"11343",398,"Trustworthiness","Self_Driving_Car","Felicity",7,"AI"
"11344",398,"Trustworthiness","AI","Felicity",7,"AI"
"11345",398,"Trustworthiness","Amazon_Alexa","Felicity",4,"AI"
"11346",398,"Trustworthiness","Robot","Felicity",7,"AI"
"11347",398,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
"11348",398,"Trustworthiness","Number_5","Felicity",1,"Abstract"
"11349",398,"Trustworthiness","Color_Blue","Felicity",2,"Abstract"
"11350",398,"Trustworthiness","Tree","Felicity",2,"Inanimate_Nature"
"11351",398,"Trustworthiness","Moon","Felicity",2,"Inanimate_Nature"
"11352",398,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
"11353",398,"Trustworthiness","Pizza","Felicity",2,"Food"
"11354",398,"Trustworthiness","Cheese","Felicity",1,"Food"
"11355",398,"Trustworthiness","Sandwich","Felicity",2,"Food"
"11356",398,"Trustworthiness","Vending_Machine","Felicity",5,"Animate_Artifacts"
"11357",398,"Trustworthiness","Sewing_Machine","Felicity",7,"Animate_Artifacts"
"11358",398,"Trustworthiness","Photocopier","Felicity",7,"Animate_Artifacts"
"11359",398,"Trustworthiness","Dog","Felicity",7,"Animals"
"11360",398,"Trustworthiness","Lizard","Felicity",2,"Animals"
"11361",398,"Trustworthiness","Gorilla","Felicity",3,"Animals"
"11362",398,"Trustworthiness","Microsoft","Felicity",7,"Groups"
"11363",398,"Trustworthiness","Government","Felicity",7,"Groups"
"11364",398,"Trustworthiness","Newspaper","Felicity",7,"Groups"
"11365",398,"Trustworthiness","My_Mother","Sense0",7,"Humans"
"11366",398,"Trustworthiness","Doctor","Sense1",7,"Humans"
"11367",398,"Trustworthiness","Cashier","Sense2",7,"Humans"
"11368",398,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
"11369",398,"Trustworthiness","Chair","Sense4",3,"Inanimate_Artifiacts"
"11370",398,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
"11371",399,"2_Place_Trust","ChatGPT","Sense",5,"AI"
"11372",399,"2_Place_Trust","LLM","Sense",6,"AI"
"11373",399,"2_Place_Trust","Self_Driving_Car","Sense",5,"AI"
"11374",399,"2_Place_Trust","AI","Sense",5,"AI"
"11375",399,"2_Place_Trust","Amazon_Alexa","Sense",5,"AI"
"11376",399,"2_Place_Trust","Robot","Sense",6,"AI"
"11377",399,"2_Place_Trust","Rectangle","Sense",1,"Abstract"
"11378",399,"2_Place_Trust","Number_5","Sense",1,"Abstract"
"11379",399,"2_Place_Trust","Color_Blue","Sense",1,"Abstract"
"11380",399,"2_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
"11381",399,"2_Place_Trust","Moon","Sense",5,"Inanimate_Nature"
"11382",399,"2_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"11383",399,"2_Place_Trust","Pizza","Sense",2,"Food"
"11384",399,"2_Place_Trust","Cheese","Sense",1,"Food"
"11385",399,"2_Place_Trust","Sandwich","Sense",1,"Food"
"11386",399,"2_Place_Trust","Vending_Machine","Sense",5,"Animate_Artifacts"
"11387",399,"2_Place_Trust","Sewing_Machine","Sense",2,"Animate_Artifacts"
"11388",399,"2_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
"11389",399,"2_Place_Trust","Dog","Sense",4,"Animals"
"11390",399,"2_Place_Trust","Lizard","Sense",2,"Animals"
"11391",399,"2_Place_Trust","Gorilla","Sense",4,"Animals"
"11392",399,"2_Place_Trust","Microsoft","Sense",7,"Groups"
"11393",399,"2_Place_Trust","Government","Sense",7,"Groups"
"11394",399,"2_Place_Trust","Newspaper","Sense",6,"Groups"
"11395",399,"2_Place_Trust","My_Mother","Sense",7,"Humans"
"11396",399,"2_Place_Trust","Doctor","Sense",7,"Humans"
"11397",399,"2_Place_Trust","Cashier","Sense",7,"Humans"
"11398",399,"2_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"11399",399,"2_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"11400",399,"2_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"11401",400,"1_Place_Trust","ChatGPT","Sense",6,"AI"
"11402",400,"1_Place_Trust","LLM","Sense",4,"AI"
"11403",400,"1_Place_Trust","Self_Driving_Car","Sense",6,"AI"
"11404",400,"1_Place_Trust","AI","Sense",3,"AI"
"11405",400,"1_Place_Trust","Amazon_Alexa","Sense",6,"AI"
"11406",400,"1_Place_Trust","Robot","Sense",4,"AI"
"11407",400,"1_Place_Trust","Rectangle","Sense",2,"Abstract"
"11408",400,"1_Place_Trust","Number_5","Sense",3,"Abstract"
"11409",400,"1_Place_Trust","Color_Blue","Sense",2,"Abstract"
"11410",400,"1_Place_Trust","Tree","Sense",2,"Inanimate_Nature"
"11411",400,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"11412",400,"1_Place_Trust","Stone","Sense",2,"Inanimate_Nature"
"11413",400,"1_Place_Trust","Pizza","Sense",2,"Food"
"11414",400,"1_Place_Trust","Cheese","Sense",5,"Food"
"11415",400,"1_Place_Trust","Sandwich","Sense",2,"Food"
"11416",400,"1_Place_Trust","Vending_Machine","Sense",2,"Animate_Artifacts"
"11417",400,"1_Place_Trust","Sewing_Machine","Sense",6,"Animate_Artifacts"
"11418",400,"1_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
"11419",400,"1_Place_Trust","Dog","Sense",6,"Animals"
"11420",400,"1_Place_Trust","Lizard","Sense",6,"Animals"
"11421",400,"1_Place_Trust","Gorilla","Sense",6,"Animals"
"11422",400,"1_Place_Trust","Microsoft","Sense",5,"Groups"
"11423",400,"1_Place_Trust","Government","Sense",6,"Groups"
"11424",400,"1_Place_Trust","Newspaper","Sense",2,"Groups"
"11425",400,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"11426",400,"1_Place_Trust","Doctor","Sense",7,"Humans"
"11427",400,"1_Place_Trust","Cashier","Sense",7,"Humans"
"11428",400,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"11429",400,"1_Place_Trust","Chair","Sense",2,"Inanimate_Artifiacts"
"11430",400,"1_Place_Trust","Shelf","Sense",5,"Inanimate_Artifiacts"
"11431",401,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
"11432",401,"1_Place_Trust","LLM","Felicity",4,"AI"
"11433",401,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"11434",401,"1_Place_Trust","AI","Felicity",6,"AI"
"11435",401,"1_Place_Trust","Amazon_Alexa","Felicity",4,"AI"
"11436",401,"1_Place_Trust","Robot","Felicity",4,"AI"
"11437",401,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"11438",401,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
"11439",401,"1_Place_Trust","Color_Blue","Felicity",2,"Abstract"
"11440",401,"1_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
"11441",401,"1_Place_Trust","Moon","Felicity",2,"Inanimate_Nature"
"11442",401,"1_Place_Trust","Stone","Felicity",2,"Inanimate_Nature"
"11443",401,"1_Place_Trust","Pizza","Felicity",2,"Food"
"11444",401,"1_Place_Trust","Cheese","Felicity",2,"Food"
"11445",401,"1_Place_Trust","Sandwich","Felicity",2,"Food"
"11446",401,"1_Place_Trust","Vending_Machine","Felicity",6,"Animate_Artifacts"
"11447",401,"1_Place_Trust","Sewing_Machine","Felicity",6,"Animate_Artifacts"
"11448",401,"1_Place_Trust","Photocopier","Felicity",6,"Animate_Artifacts"
"11449",401,"1_Place_Trust","Dog","Felicity",5,"Animals"
"11450",401,"1_Place_Trust","Lizard","Felicity",3,"Animals"
"11451",401,"1_Place_Trust","Gorilla","Felicity",2,"Animals"
"11452",401,"1_Place_Trust","Microsoft","Felicity",6,"Groups"
"11453",401,"1_Place_Trust","Government","Felicity",6,"Groups"
"11454",401,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
"11455",401,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"11456",401,"1_Place_Trust","Doctor","Sense1",6,"Humans"
"11457",401,"1_Place_Trust","Cashier","Sense2",6,"Humans"
"11458",401,"1_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
"11459",401,"1_Place_Trust","Chair","Sense4",5,"Inanimate_Artifiacts"
"11460",401,"1_Place_Trust","Shelf","Sense5",5,"Inanimate_Artifiacts"
"11461",402,"1_Place_Trust","ChatGPT","Sense",7,"AI"
"11462",402,"1_Place_Trust","LLM","Sense",1,"AI"
"11463",402,"1_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"11464",402,"1_Place_Trust","AI","Sense",4,"AI"
"11465",402,"1_Place_Trust","Amazon_Alexa","Sense",2,"AI"
"11466",402,"1_Place_Trust","Robot","Sense",7,"AI"
"11467",402,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"11468",402,"1_Place_Trust","Number_5","Sense",1,"Abstract"
"11469",402,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"11470",402,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
"11471",402,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"11472",402,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"11473",402,"1_Place_Trust","Pizza","Sense",1,"Food"
"11474",402,"1_Place_Trust","Cheese","Sense",1,"Food"
"11475",402,"1_Place_Trust","Sandwich","Sense",1,"Food"
"11476",402,"1_Place_Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
"11477",402,"1_Place_Trust","Sewing_Machine","Sense",4,"Animate_Artifacts"
"11478",402,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
"11479",402,"1_Place_Trust","Dog","Sense",7,"Animals"
"11480",402,"1_Place_Trust","Lizard","Sense",1,"Animals"
"11481",402,"1_Place_Trust","Gorilla","Sense",2,"Animals"
"11482",402,"1_Place_Trust","Microsoft","Sense",6,"Groups"
"11483",402,"1_Place_Trust","Government","Sense",7,"Groups"
"11484",402,"1_Place_Trust","Newspaper","Sense",7,"Groups"
"11485",402,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"11486",402,"1_Place_Trust","Doctor","Sense",7,"Humans"
"11487",402,"1_Place_Trust","Cashier","Sense",7,"Humans"
"11488",402,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"11489",402,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"11490",402,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"11491",403,"Trustworthiness","ChatGPT","Sense",7,"AI"
"11492",403,"Trustworthiness","LLM","Sense",6,"AI"
"11493",403,"Trustworthiness","Self_Driving_Car","Sense",7,"AI"
"11494",403,"Trustworthiness","AI","Sense",5,"AI"
"11495",403,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
"11496",403,"Trustworthiness","Robot","Sense",6,"AI"
"11497",403,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"11498",403,"Trustworthiness","Number_5","Sense",1,"Abstract"
"11499",403,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
"11500",403,"Trustworthiness","Tree","Sense",1,"Inanimate_Nature"
"11501",403,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"11502",403,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"11503",403,"Trustworthiness","Pizza","Sense",1,"Food"
"11504",403,"Trustworthiness","Cheese","Sense",1,"Food"
"11505",403,"Trustworthiness","Sandwich","Sense",1,"Food"
"11506",403,"Trustworthiness","Vending_Machine","Sense",1,"Animate_Artifacts"
"11507",403,"Trustworthiness","Sewing_Machine","Sense",1,"Animate_Artifacts"
"11508",403,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
"11509",403,"Trustworthiness","Dog","Sense",7,"Animals"
"11510",403,"Trustworthiness","Lizard","Sense",5,"Animals"
"11511",403,"Trustworthiness","Gorilla","Sense",5,"Animals"
"11512",403,"Trustworthiness","Microsoft","Sense",7,"Groups"
"11513",403,"Trustworthiness","Government","Sense",7,"Groups"
"11514",403,"Trustworthiness","Newspaper","Sense",7,"Groups"
"11515",403,"Trustworthiness","My_Mother","Sense",7,"Humans"
"11516",403,"Trustworthiness","Doctor","Sense",7,"Humans"
"11517",403,"Trustworthiness","Cashier","Sense",7,"Humans"
"11518",403,"Trustworthiness","Table","Sense",2,"Inanimate_Artifiacts"
"11519",403,"Trustworthiness","Chair","Sense",1,"Inanimate_Artifiacts"
"11520",403,"Trustworthiness","Shelf","Sense",1,"Inanimate_Artifiacts"
"11521",404,"1_Place_Trust","ChatGPT","Felicity",4,"AI"
"11522",404,"1_Place_Trust","LLM","Felicity",4,"AI"
"11523",404,"1_Place_Trust","Self_Driving_Car","Felicity",4,"AI"
"11524",404,"1_Place_Trust","AI","Felicity",5,"AI"
"11525",404,"1_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"11526",404,"1_Place_Trust","Robot","Felicity",4,"AI"
"11527",404,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"11528",404,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
"11529",404,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"11530",404,"1_Place_Trust","Tree","Felicity",2,"Inanimate_Nature"
"11531",404,"1_Place_Trust","Moon","Felicity",4,"Inanimate_Nature"
"11532",404,"1_Place_Trust","Stone","Felicity",2,"Inanimate_Nature"
"11533",404,"1_Place_Trust","Pizza","Felicity",1,"Food"
"11534",404,"1_Place_Trust","Cheese","Felicity",2,"Food"
"11535",404,"1_Place_Trust","Sandwich","Felicity",2,"Food"
"11536",404,"1_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
"11537",404,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
"11538",404,"1_Place_Trust","Photocopier","Felicity",3,"Animate_Artifacts"
"11539",404,"1_Place_Trust","Dog","Felicity",5,"Animals"
"11540",404,"1_Place_Trust","Lizard","Felicity",1,"Animals"
"11541",404,"1_Place_Trust","Gorilla","Felicity",2,"Animals"
"11542",404,"1_Place_Trust","Microsoft","Felicity",6,"Groups"
"11543",404,"1_Place_Trust","Government","Felicity",5,"Groups"
"11544",404,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
"11545",404,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"11546",404,"1_Place_Trust","Doctor","Sense1",6,"Humans"
"11547",404,"1_Place_Trust","Cashier","Sense2",5,"Humans"
"11548",404,"1_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"11549",404,"1_Place_Trust","Chair","Sense4",4,"Inanimate_Artifiacts"
"11550",404,"1_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"11551",405,"2_Place_Trust","ChatGPT","Felicity",7,"AI"
"11552",405,"2_Place_Trust","LLM","Felicity",4,"AI"
"11553",405,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"11554",405,"2_Place_Trust","AI","Felicity",7,"AI"
"11555",405,"2_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
"11556",405,"2_Place_Trust","Robot","Felicity",7,"AI"
"11557",405,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"11558",405,"2_Place_Trust","Number_5","Felicity",6,"Abstract"
"11559",405,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"11560",405,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
"11561",405,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"11562",405,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"11563",405,"2_Place_Trust","Pizza","Felicity",1,"Food"
"11564",405,"2_Place_Trust","Cheese","Felicity",1,"Food"
"11565",405,"2_Place_Trust","Sandwich","Felicity",1,"Food"
"11566",405,"2_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
"11567",405,"2_Place_Trust","Sewing_Machine","Felicity",2,"Animate_Artifacts"
"11568",405,"2_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
"11569",405,"2_Place_Trust","Dog","Felicity",7,"Animals"
"11570",405,"2_Place_Trust","Lizard","Felicity",6,"Animals"
"11571",405,"2_Place_Trust","Gorilla","Felicity",6,"Animals"
"11572",405,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
"11573",405,"2_Place_Trust","Government","Felicity",7,"Groups"
"11574",405,"2_Place_Trust","Newspaper","Felicity",1,"Groups"
"11575",405,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"11576",405,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"11577",405,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"11578",405,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"11579",405,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"11580",405,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"11581",406,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
"11582",406,"2_Place_Trust","LLM","Felicity",6,"AI"
"11583",406,"2_Place_Trust","Self_Driving_Car","Felicity",7,"AI"
"11584",406,"2_Place_Trust","AI","Felicity",6,"AI"
"11585",406,"2_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
"11586",406,"2_Place_Trust","Robot","Felicity",6,"AI"
"11587",406,"2_Place_Trust","Rectangle","Felicity",3,"Abstract"
"11588",406,"2_Place_Trust","Number_5","Felicity",5,"Abstract"
