"PID","Trait","Item","Measure","Rating","Category"
363,"Good Intentions","Gorilla","Sense",7,"Animals"
363,"Good Intentions","Microsoft","Sense",7,"Groups"
363,"Good Intentions","Government","Sense",7,"Groups"
363,"Good Intentions","Newspaper","Sense",7,"Groups"
363,"Good Intentions","My_Mother","Sense",7,"Humans"
363,"Good Intentions","Doctor","Sense",7,"Humans"
363,"Good Intentions","Cashier","Sense",7,"Humans"
363,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
363,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
363,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
366,"Good Intentions","ChatGPT","Sense",6,"AI"
366,"Good Intentions","LLM","Sense",1,"AI"
366,"Good Intentions","Self_Driving_Car","Sense",3,"AI"
366,"Good Intentions","AI","Sense",3,"AI"
366,"Good Intentions","Amazon_Alexa","Sense",1,"AI"
366,"Good Intentions","Robot","Sense",1,"AI"
366,"Good Intentions","Rectangle","Sense",1,"Abstract"
366,"Good Intentions","Number_5","Sense",1,"Abstract"
366,"Good Intentions","Color_Blue","Sense",1,"Abstract"
366,"Good Intentions","Tree","Sense",1,"Inanimate_Nature"
366,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
366,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
366,"Good Intentions","Pizza","Sense",1,"Food"
366,"Good Intentions","Cheese","Sense",1,"Food"
366,"Good Intentions","Sandwich","Sense",1,"Food"
366,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
366,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
366,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
366,"Good Intentions","Dog","Sense",5,"Animals"
366,"Good Intentions","Lizard","Sense",4,"Animals"
366,"Good Intentions","Gorilla","Sense",5,"Animals"
366,"Good Intentions","Microsoft","Sense",6,"Groups"
366,"Good Intentions","Government","Sense",7,"Groups"
366,"Good Intentions","Newspaper","Sense",4,"Groups"
366,"Good Intentions","My_Mother","Sense",7,"Humans"
366,"Good Intentions","Doctor","Sense",7,"Humans"
366,"Good Intentions","Cashier","Sense",7,"Humans"
366,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
366,"Good Intentions","Chair","Sense",2,"Inanimate_Artifiacts"
366,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
367,"Reliable","ChatGPT","Sense",6,"AI"
367,"Reliable","LLM","Sense",6,"AI"
367,"Reliable","Self_Driving_Car","Sense",6,"AI"
367,"Reliable","AI","Sense",4,"AI"
367,"Reliable","Amazon_Alexa","Sense",7,"AI"
367,"Reliable","Robot","Sense",7,"AI"
367,"Reliable","Rectangle","Sense",1,"Abstract"
367,"Reliable","Number_5","Sense",1,"Abstract"
367,"Reliable","Color_Blue","Sense",1,"Abstract"
367,"Reliable","Tree","Sense",1,"Inanimate_Nature"
367,"Reliable","Moon","Sense",1,"Inanimate_Nature"
367,"Reliable","Stone","Sense",1,"Inanimate_Nature"
367,"Reliable","Pizza","Sense",2,"Food"
367,"Reliable","Cheese","Sense",1,"Food"
367,"Reliable","Sandwich","Sense",1,"Food"
367,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
367,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
367,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
367,"Reliable","Dog","Sense",3,"Animals"
367,"Reliable","Lizard","Sense",2,"Animals"
367,"Reliable","Gorilla","Sense",1,"Animals"
367,"Reliable","Microsoft","Sense",5,"Groups"
367,"Reliable","Government","Sense",5,"Groups"
367,"Reliable","Newspaper","Sense",4,"Groups"
367,"Reliable","My_Mother","Sense",7,"Humans"
367,"Reliable","Doctor","Sense",7,"Humans"
367,"Reliable","Cashier","Sense",6,"Humans"
367,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
367,"Reliable","Chair","Sense",3,"Inanimate_Artifiacts"
367,"Reliable","Shelf","Sense",3,"Inanimate_Artifiacts"
368,"Trust","ChatGPT","Sense",7,"AI"
368,"Trust","LLM","Sense",4,"AI"
368,"Trust","Self_Driving_Car","Sense",4,"AI"
368,"Trust","AI","Sense",4,"AI"
368,"Trust","Amazon_Alexa","Sense",7,"AI"
368,"Trust","Robot","Sense",4,"AI"
368,"Trust","Rectangle","Sense",1,"Abstract"
368,"Trust","Number_5","Sense",1,"Abstract"
368,"Trust","Color_Blue","Sense",1,"Abstract"
368,"Trust","Tree","Sense",1,"Inanimate_Nature"
368,"Trust","Moon","Sense",1,"Inanimate_Nature"
368,"Trust","Stone","Sense",1,"Inanimate_Nature"
368,"Trust","Pizza","Sense",1,"Food"
368,"Trust","Cheese","Sense",1,"Food"
368,"Trust","Sandwich","Sense",1,"Food"
368,"Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
368,"Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
368,"Trust","Photocopier","Sense",7,"Animate_Artifacts"
368,"Trust","Dog","Sense",7,"Animals"
368,"Trust","Lizard","Sense",1,"Animals"
368,"Trust","Gorilla","Sense",4,"Animals"
368,"Trust","Microsoft","Sense",7,"Groups"
368,"Trust","Government","Sense",7,"Groups"
368,"Trust","Newspaper","Sense",4,"Groups"
368,"Trust","My_Mother","Sense",7,"Humans"
368,"Trust","Doctor","Sense",7,"Humans"
368,"Trust","Cashier","Sense",7,"Humans"
368,"Trust","Table","Sense",1,"Inanimate_Artifiacts"
368,"Trust","Chair","Sense",1,"Inanimate_Artifiacts"
368,"Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
369,"Good Intentions","ChatGPT","Felicity",5,"AI"
369,"Good Intentions","LLM","Felicity",4,"AI"
369,"Good Intentions","Self_Driving_Car","Felicity",3,"AI"
369,"Good Intentions","AI","Felicity",3,"AI"
369,"Good Intentions","Amazon_Alexa","Felicity",6,"AI"
369,"Good Intentions","Robot","Felicity",3,"AI"
369,"Good Intentions","Rectangle","Felicity",1,"Abstract"
369,"Good Intentions","Number_5","Felicity",1,"Abstract"
369,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
369,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
369,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
369,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
369,"Good Intentions","Pizza","Felicity",1,"Food"
369,"Good Intentions","Cheese","Felicity",1,"Food"
369,"Good Intentions","Sandwich","Felicity",1,"Food"
369,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
369,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
369,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
369,"Good Intentions","Dog","Felicity",7,"Animals"
369,"Good Intentions","Lizard","Felicity",1,"Animals"
369,"Good Intentions","Gorilla","Felicity",6,"Animals"
369,"Good Intentions","Microsoft","Felicity",5,"Groups"
369,"Good Intentions","Government","Felicity",7,"Groups"
369,"Good Intentions","Newspaper","Felicity",6,"Groups"
369,"Good Intentions","My_Mother","Felicity",7,"Humans"
369,"Good Intentions","Doctor","Felicity",7,"Humans"
369,"Good Intentions","Cashier","Felicity",7,"Humans"
369,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
369,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
369,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
371,"Reliable","ChatGPT","Sense",7,"AI"
371,"Reliable","LLM","Sense",7,"AI"
371,"Reliable","Self_Driving_Car","Sense",7,"AI"
371,"Reliable","AI","Sense",6,"AI"
371,"Reliable","Amazon_Alexa","Sense",7,"AI"
371,"Reliable","Robot","Sense",7,"AI"
371,"Reliable","Rectangle","Sense",1,"Abstract"
371,"Reliable","Number_5","Sense",1,"Abstract"
371,"Reliable","Color_Blue","Sense",1,"Abstract"
371,"Reliable","Tree","Sense",1,"Inanimate_Nature"
371,"Reliable","Moon","Sense",4,"Inanimate_Nature"
371,"Reliable","Stone","Sense",1,"Inanimate_Nature"
371,"Reliable","Pizza","Sense",1,"Food"
371,"Reliable","Cheese","Sense",5,"Food"
371,"Reliable","Sandwich","Sense",1,"Food"
371,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
371,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
371,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
371,"Reliable","Dog","Sense",6,"Animals"
371,"Reliable","Lizard","Sense",1,"Animals"
371,"Reliable","Gorilla","Sense",1,"Animals"
371,"Reliable","Microsoft","Sense",7,"Groups"
371,"Reliable","Government","Sense",7,"Groups"
371,"Reliable","Newspaper","Sense",7,"Groups"
371,"Reliable","My_Mother","Sense",7,"Humans"
371,"Reliable","Doctor","Sense",7,"Humans"
371,"Reliable","Cashier","Sense",7,"Humans"
371,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
371,"Reliable","Chair","Sense",1,"Inanimate_Artifiacts"
371,"Reliable","Shelf","Sense",1,"Inanimate_Artifiacts"
372,"Good Intentions","ChatGPT","Felicity",5,"AI"
372,"Good Intentions","LLM","Felicity",6,"AI"
372,"Good Intentions","Self_Driving_Car","Felicity",5,"AI"
372,"Good Intentions","AI","Felicity",5,"AI"
372,"Good Intentions","Amazon_Alexa","Felicity",5,"AI"
372,"Good Intentions","Robot","Felicity",4,"AI"
372,"Good Intentions","Rectangle","Felicity",1,"Abstract"
372,"Good Intentions","Number_5","Felicity",2,"Abstract"
372,"Good Intentions","Color_Blue","Felicity",4,"Abstract"
372,"Good Intentions","Tree","Felicity",3,"Inanimate_Nature"
372,"Good Intentions","Moon","Felicity",4,"Inanimate_Nature"
372,"Good Intentions","Stone","Felicity",2,"Inanimate_Nature"
372,"Good Intentions","Pizza","Felicity",2,"Food"
372,"Good Intentions","Cheese","Felicity",1,"Food"
372,"Good Intentions","Sandwich","Felicity",1,"Food"
372,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
372,"Good Intentions","Sewing_Machine","Felicity",2,"Animate_Artifacts"
372,"Good Intentions","Photocopier","Felicity",4,"Animate_Artifacts"
372,"Good Intentions","Dog","Felicity",6,"Animals"
372,"Good Intentions","Lizard","Felicity",3,"Animals"
372,"Good Intentions","Gorilla","Felicity",4,"Animals"
372,"Good Intentions","Microsoft","Felicity",5,"Groups"
372,"Good Intentions","Government","Felicity",6,"Groups"
372,"Good Intentions","Newspaper","Felicity",2,"Groups"
372,"Good Intentions","My_Mother","Felicity",7,"Humans"
372,"Good Intentions","Doctor","Felicity",7,"Humans"
372,"Good Intentions","Cashier","Felicity",6,"Humans"
372,"Good Intentions","Table","Felicity",2,"Inanimate_Artifiacts"
372,"Good Intentions","Chair","Felicity",2,"Inanimate_Artifiacts"
372,"Good Intentions","Shelf","Felicity",3,"Inanimate_Artifiacts"
373,"Trust","ChatGPT","Sense",7,"AI"
373,"Trust","LLM","Sense",6,"AI"
373,"Trust","Self_Driving_Car","Sense",6,"AI"
373,"Trust","AI","Sense",6,"AI"
373,"Trust","Amazon_Alexa","Sense",5,"AI"
373,"Trust","Robot","Sense",6,"AI"
373,"Trust","Rectangle","Sense",2,"Abstract"
373,"Trust","Number_5","Sense",2,"Abstract"
373,"Trust","Color_Blue","Sense",2,"Abstract"
373,"Trust","Tree","Sense",3,"Inanimate_Nature"
373,"Trust","Moon","Sense",2,"Inanimate_Nature"
373,"Trust","Stone","Sense",2,"Inanimate_Nature"
373,"Trust","Pizza","Sense",2,"Food"
373,"Trust","Cheese","Sense",2,"Food"
373,"Trust","Sandwich","Sense",2,"Food"
373,"Trust","Vending_Machine","Sense",4,"Animate_Artifacts"
373,"Trust","Sewing_Machine","Sense",3,"Animate_Artifacts"
373,"Trust","Photocopier","Sense",3,"Animate_Artifacts"
373,"Trust","Dog","Sense",5,"Animals"
373,"Trust","Lizard","Sense",4,"Animals"
373,"Trust","Gorilla","Sense",4,"Animals"
373,"Trust","Microsoft","Sense",6,"Groups"
373,"Trust","Government","Sense",7,"Groups"
373,"Trust","Newspaper","Sense",7,"Groups"
373,"Trust","My_Mother","Sense",7,"Humans"
373,"Trust","Doctor","Sense",7,"Humans"
373,"Trust","Cashier","Sense",6,"Humans"
373,"Trust","Table","Sense",2,"Inanimate_Artifiacts"
373,"Trust","Chair","Sense",4,"Inanimate_Artifiacts"
373,"Trust","Shelf","Sense",3,"Inanimate_Artifiacts"
374,"Good Intentions","ChatGPT","Felicity",6,"AI"
374,"Good Intentions","LLM","Felicity",4,"AI"
374,"Good Intentions","Self_Driving_Car","Felicity",5,"AI"
374,"Good Intentions","AI","Felicity",6,"AI"
374,"Good Intentions","Amazon_Alexa","Felicity",5,"AI"
374,"Good Intentions","Robot","Felicity",4,"AI"
374,"Good Intentions","Rectangle","Felicity",1,"Abstract"
374,"Good Intentions","Number_5","Felicity",1,"Abstract"
374,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
374,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
374,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
374,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
374,"Good Intentions","Pizza","Felicity",1,"Food"
374,"Good Intentions","Cheese","Felicity",1,"Food"
374,"Good Intentions","Sandwich","Felicity",1,"Food"
374,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
374,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
374,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
374,"Good Intentions","Dog","Felicity",4,"Animals"
374,"Good Intentions","Lizard","Felicity",4,"Animals"
374,"Good Intentions","Gorilla","Felicity",4,"Animals"
374,"Good Intentions","Microsoft","Felicity",6,"Groups"
374,"Good Intentions","Government","Felicity",7,"Groups"
374,"Good Intentions","Newspaper","Felicity",1,"Groups"
374,"Good Intentions","My_Mother","Felicity",7,"Humans"
374,"Good Intentions","Doctor","Felicity",7,"Humans"
374,"Good Intentions","Cashier","Felicity",7,"Humans"
374,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
374,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
374,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
375,"Trust","ChatGPT","Felicity",7,"AI"
375,"Trust","LLM","Felicity",1,"AI"
375,"Trust","Self_Driving_Car","Felicity",7,"AI"
375,"Trust","AI","Felicity",7,"AI"
375,"Trust","Amazon_Alexa","Felicity",7,"AI"
375,"Trust","Robot","Felicity",7,"AI"
375,"Trust","Rectangle","Felicity",1,"Abstract"
375,"Trust","Number_5","Felicity",1,"Abstract"
375,"Trust","Color_Blue","Felicity",1,"Abstract"
375,"Trust","Tree","Felicity",2,"Inanimate_Nature"
375,"Trust","Moon","Felicity",1,"Inanimate_Nature"
375,"Trust","Stone","Felicity",1,"Inanimate_Nature"
375,"Trust","Pizza","Felicity",1,"Food"
375,"Trust","Cheese","Felicity",1,"Food"
375,"Trust","Sandwich","Felicity",1,"Food"
375,"Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
375,"Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
375,"Trust","Photocopier","Felicity",4,"Animate_Artifacts"
375,"Trust","Dog","Felicity",7,"Animals"
375,"Trust","Lizard","Felicity",1,"Animals"
375,"Trust","Gorilla","Felicity",1,"Animals"
375,"Trust","Microsoft","Felicity",7,"Groups"
375,"Trust","Government","Felicity",7,"Groups"
375,"Trust","Newspaper","Felicity",7,"Groups"
375,"Trust","My_Mother","Felicity",7,"Humans"
375,"Trust","Doctor","Felicity",7,"Humans"
375,"Trust","Cashier","Felicity",7,"Humans"
375,"Trust","Table","Felicity",1,"Inanimate_Artifiacts"
375,"Trust","Chair","Felicity",1,"Inanimate_Artifiacts"
375,"Trust","Shelf","Felicity",1,"Inanimate_Artifiacts"
376,"Reliable","ChatGPT","Sense",7,"AI"
376,"Reliable","LLM","Sense",5,"AI"
376,"Reliable","Self_Driving_Car","Sense",7,"AI"
376,"Reliable","AI","Sense",7,"AI"
376,"Reliable","Amazon_Alexa","Sense",5,"AI"
376,"Reliable","Robot","Sense",7,"AI"
376,"Reliable","Rectangle","Sense",1,"Abstract"
376,"Reliable","Number_5","Sense",1,"Abstract"
376,"Reliable","Color_Blue","Sense",1,"Abstract"
376,"Reliable","Tree","Sense",1,"Inanimate_Nature"
376,"Reliable","Moon","Sense",1,"Inanimate_Nature"
376,"Reliable","Stone","Sense",1,"Inanimate_Nature"
376,"Reliable","Pizza","Sense",1,"Food"
376,"Reliable","Cheese","Sense",1,"Food"
376,"Reliable","Sandwich","Sense",1,"Food"
376,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
376,"Reliable","Sewing_Machine","Sense",5,"Animate_Artifacts"
376,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
376,"Reliable","Dog","Sense",5,"Animals"
376,"Reliable","Lizard","Sense",1,"Animals"
376,"Reliable","Gorilla","Sense",1,"Animals"
376,"Reliable","Microsoft","Sense",6,"Groups"
376,"Reliable","Government","Sense",7,"Groups"
376,"Reliable","Newspaper","Sense",4,"Groups"
376,"Reliable","My_Mother","Sense",7,"Humans"
376,"Reliable","Doctor","Sense",7,"Humans"
376,"Reliable","Cashier","Sense",7,"Humans"
376,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
376,"Reliable","Chair","Sense",2,"Inanimate_Artifiacts"
376,"Reliable","Shelf","Sense",4,"Inanimate_Artifiacts"
377,"Reliable","ChatGPT","Sense",7,"AI"
377,"Reliable","LLM","Sense",7,"AI"
377,"Reliable","Self_Driving_Car","Sense",7,"AI"
377,"Reliable","AI","Sense",7,"AI"
377,"Reliable","Amazon_Alexa","Sense",7,"AI"
377,"Reliable","Robot","Sense",7,"AI"
377,"Reliable","Rectangle","Sense",1,"Abstract"
377,"Reliable","Number_5","Sense",1,"Abstract"
377,"Reliable","Color_Blue","Sense",1,"Abstract"
377,"Reliable","Tree","Sense",4,"Inanimate_Nature"
377,"Reliable","Moon","Sense",4,"Inanimate_Nature"
377,"Reliable","Stone","Sense",1,"Inanimate_Nature"
377,"Reliable","Pizza","Sense",1,"Food"
377,"Reliable","Cheese","Sense",1,"Food"
377,"Reliable","Sandwich","Sense",1,"Food"
377,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
377,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
377,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
377,"Reliable","Dog","Sense",7,"Animals"
377,"Reliable","Lizard","Sense",1,"Animals"
377,"Reliable","Gorilla","Sense",1,"Animals"
377,"Reliable","Microsoft","Sense",7,"Groups"
377,"Reliable","Government","Sense",7,"Groups"
377,"Reliable","Newspaper","Sense",7,"Groups"
377,"Reliable","My_Mother","Sense",7,"Humans"
377,"Reliable","Doctor","Sense",7,"Humans"
377,"Reliable","Cashier","Sense",7,"Humans"
377,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
377,"Reliable","Chair","Sense",7,"Inanimate_Artifiacts"
377,"Reliable","Shelf","Sense",7,"Inanimate_Artifiacts"
378,"Good Intentions","ChatGPT","Felicity",5,"AI"
378,"Good Intentions","LLM","Felicity",5,"AI"
378,"Good Intentions","Self_Driving_Car","Felicity",2,"AI"
378,"Good Intentions","AI","Felicity",6,"AI"
378,"Good Intentions","Amazon_Alexa","Felicity",1,"AI"
378,"Good Intentions","Robot","Felicity",5,"AI"
378,"Good Intentions","Rectangle","Felicity",1,"Abstract"
378,"Good Intentions","Number_5","Felicity",1,"Abstract"
378,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
378,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
378,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
378,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
378,"Good Intentions","Pizza","Felicity",1,"Food"
378,"Good Intentions","Cheese","Felicity",1,"Food"
378,"Good Intentions","Sandwich","Felicity",1,"Food"
378,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
378,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
378,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
378,"Good Intentions","Dog","Felicity",7,"Animals"
378,"Good Intentions","Lizard","Felicity",7,"Animals"
378,"Good Intentions","Gorilla","Felicity",2,"Animals"
378,"Good Intentions","Microsoft","Felicity",6,"Groups"
378,"Good Intentions","Government","Felicity",7,"Groups"
378,"Good Intentions","Newspaper","Felicity",7,"Groups"
378,"Good Intentions","My_Mother","Felicity",7,"Humans"
378,"Good Intentions","Doctor","Felicity",5,"Humans"
378,"Good Intentions","Cashier","Felicity",3,"Humans"
378,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
378,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
378,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
380,"Good Intentions","ChatGPT","Sense",2,"AI"
380,"Good Intentions","LLM","Sense",2,"AI"
380,"Good Intentions","Self_Driving_Car","Sense",4,"AI"
380,"Good Intentions","AI","Sense",4,"AI"
380,"Good Intentions","Amazon_Alexa","Sense",2,"AI"
380,"Good Intentions","Robot","Sense",4,"AI"
380,"Good Intentions","Rectangle","Sense",1,"Abstract"
380,"Good Intentions","Number_5","Sense",1,"Abstract"
380,"Good Intentions","Color_Blue","Sense",1,"Abstract"
380,"Good Intentions","Tree","Sense",2,"Inanimate_Nature"
380,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
380,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
380,"Good Intentions","Pizza","Sense",1,"Food"
380,"Good Intentions","Cheese","Sense",1,"Food"
380,"Good Intentions","Sandwich","Sense",1,"Food"
380,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
380,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
380,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
380,"Good Intentions","Dog","Sense",6,"Animals"
380,"Good Intentions","Lizard","Sense",3,"Animals"
380,"Good Intentions","Gorilla","Sense",5,"Animals"
380,"Good Intentions","Microsoft","Sense",4,"Groups"
380,"Good Intentions","Government","Sense",4,"Groups"
380,"Good Intentions","Newspaper","Sense",4,"Groups"
380,"Good Intentions","My_Mother","Sense",7,"Humans"
380,"Good Intentions","Doctor","Sense",7,"Humans"
380,"Good Intentions","Cashier","Sense",6,"Humans"
380,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
380,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
380,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
381,"Reliable","ChatGPT","Sense",4,"AI"
381,"Reliable","LLM","Sense",2,"AI"
381,"Reliable","Self_Driving_Car","Sense",5,"AI"
381,"Reliable","AI","Sense",4,"AI"
381,"Reliable","Amazon_Alexa","Sense",5,"AI"
381,"Reliable","Robot","Sense",6,"AI"
381,"Reliable","Rectangle","Sense",5,"Abstract"
381,"Reliable","Number_5","Sense",5,"Abstract"
381,"Reliable","Color_Blue","Sense",6,"Abstract"
381,"Reliable","Tree","Sense",5,"Inanimate_Nature"
381,"Reliable","Moon","Sense",5,"Inanimate_Nature"
381,"Reliable","Stone","Sense",5,"Inanimate_Nature"
381,"Reliable","Pizza","Sense",4,"Food"
381,"Reliable","Cheese","Sense",6,"Food"
381,"Reliable","Sandwich","Sense",4,"Food"
381,"Reliable","Vending_Machine","Sense",5,"Animate_Artifacts"
381,"Reliable","Sewing_Machine","Sense",4,"Animate_Artifacts"
381,"Reliable","Photocopier","Sense",5,"Animate_Artifacts"
381,"Reliable","Dog","Sense",5,"Animals"
381,"Reliable","Lizard","Sense",6,"Animals"
381,"Reliable","Gorilla","Sense",5,"Animals"
381,"Reliable","Microsoft","Sense",5,"Groups"
381,"Reliable","Government","Sense",5,"Groups"
381,"Reliable","Newspaper","Sense",7,"Groups"
381,"Reliable","My_Mother","Sense",6,"Humans"
381,"Reliable","Doctor","Sense",5,"Humans"
381,"Reliable","Cashier","Sense",6,"Humans"
381,"Reliable","Table","Sense",4,"Inanimate_Artifiacts"
381,"Reliable","Chair","Sense",4,"Inanimate_Artifiacts"
381,"Reliable","Shelf","Sense",5,"Inanimate_Artifiacts"
382,"Good Intentions","ChatGPT","Felicity",4,"AI"
382,"Good Intentions","LLM","Felicity",2,"AI"
382,"Good Intentions","Self_Driving_Car","Felicity",3,"AI"
382,"Good Intentions","AI","Felicity",5,"AI"
382,"Good Intentions","Amazon_Alexa","Felicity",1,"AI"
382,"Good Intentions","Robot","Felicity",4,"AI"
382,"Good Intentions","Rectangle","Felicity",1,"Abstract"
382,"Good Intentions","Number_5","Felicity",1,"Abstract"
382,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
382,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
382,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
382,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
382,"Good Intentions","Pizza","Felicity",1,"Food"
382,"Good Intentions","Cheese","Felicity",1,"Food"
382,"Good Intentions","Sandwich","Felicity",1,"Food"
382,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
382,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
382,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
382,"Good Intentions","Dog","Felicity",6,"Animals"
382,"Good Intentions","Lizard","Felicity",4,"Animals"
382,"Good Intentions","Gorilla","Felicity",5,"Animals"
382,"Good Intentions","Microsoft","Felicity",5,"Groups"
382,"Good Intentions","Government","Felicity",7,"Groups"
382,"Good Intentions","Newspaper","Felicity",3,"Groups"
382,"Good Intentions","My_Mother","Felicity",7,"Humans"
382,"Good Intentions","Doctor","Felicity",7,"Humans"
382,"Good Intentions","Cashier","Felicity",3,"Humans"
382,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
382,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
382,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
383,"Reliable","ChatGPT","Sense",7,"AI"
383,"Reliable","LLM","Sense",7,"AI"
383,"Reliable","Self_Driving_Car","Sense",7,"AI"
383,"Reliable","AI","Sense",7,"AI"
383,"Reliable","Amazon_Alexa","Sense",7,"AI"
383,"Reliable","Robot","Sense",7,"AI"
383,"Reliable","Rectangle","Sense",1,"Abstract"
383,"Reliable","Number_5","Sense",1,"Abstract"
383,"Reliable","Color_Blue","Sense",1,"Abstract"
383,"Reliable","Tree","Sense",4,"Inanimate_Nature"
383,"Reliable","Moon","Sense",7,"Inanimate_Nature"
383,"Reliable","Stone","Sense",1,"Inanimate_Nature"
383,"Reliable","Pizza","Sense",1,"Food"
383,"Reliable","Cheese","Sense",1,"Food"
383,"Reliable","Sandwich","Sense",1,"Food"
383,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
383,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
383,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
383,"Reliable","Dog","Sense",7,"Animals"
383,"Reliable","Lizard","Sense",1,"Animals"
383,"Reliable","Gorilla","Sense",2,"Animals"
383,"Reliable","Microsoft","Sense",7,"Groups"
383,"Reliable","Government","Sense",7,"Groups"
383,"Reliable","Newspaper","Sense",7,"Groups"
383,"Reliable","My_Mother","Sense",7,"Humans"
383,"Reliable","Doctor","Sense",7,"Humans"
383,"Reliable","Cashier","Sense",7,"Humans"
383,"Reliable","Table","Sense",7,"Inanimate_Artifiacts"
383,"Reliable","Chair","Sense",7,"Inanimate_Artifiacts"
383,"Reliable","Shelf","Sense",7,"Inanimate_Artifiacts"
